,nb_A,nb_W,nb_A_W,nb_A_ma,nb_W_ma
16198,54197.75,1969.75,56167.5,48357.33,1770.11
16199,56153.75,2025.1,58178.85,49569.02,1811.62
16200,56756.8,2080.85,58837.65,50766.64,1855.38
16201,54634.95,2106.0,56740.95,51625.18,1901.65
16202,53303.3,2125.65,55428.95,52238.51,1942.59
16203,52589.75,2189.05,54778.8,52725.58,1983.82
16204,51677.15,2258.55,53935.7,53017.26,2029.86
16205,51788.1,2169.15,53957.25,53235.49,2064.5
16206,52302.35,2116.15,54418.5,53460.77,2092.29
16207,50194.25,2083.65,52277.9,53359.81,2112.39
16208,48912.25,2080.35,50992.6,52831.26,2123.45
16209,49057.6,2150.35,51207.95,52121.65,2135.97
16210,48621.0,2174.75,50795.75,51308.07,2145.36
16211,50717.6,2327.75,53045.35,50916.34,2167.54
16212,52722.4,2542.1,55264.5,50858.24,2209.18
16213,52972.45,2658.55,55631.0,50896.52,2256.13
16214,53653.45,2705.75,56359.2,51094.14,2300.86
16215,56203.2,2741.95,58945.15,51535.66,2358.14
16216,58611.75,2859.8,61471.55,52166.6,2432.5
16217,59722.9,2937.55,62660.45,53119.46,2517.89
16218,60266.85,2997.65,63264.5,54254.92,2609.62
16219,60905.6,3004.35,63909.95,55439.72,2695.02
16220,64144.7,3356.05,67500.75,56992.09,2813.15
16221,64371.35,3489.95,67861.3,58357.46,2929.37
16222,63447.35,3498.8,66946.15,59429.96,3025.04
16223,63728.45,3483.0,67211.45,60505.56,3107.48
16224,65177.4,3745.05,68922.45,61657.95,3211.42
16225,66869.6,4025.5,70895.1,62724.59,3339.77
16226,66591.45,4159.6,70751.05,63522.56,3469.75
16227,69091.7,4274.0,73365.7,64459.44,3603.39
16228,70134.55,4368.1,74502.65,65446.22,3740.44
16229,69982.35,4291.05,74273.4,66353.89,3869.11
16230,69911.0,4238.5,74149.5,66930.52,3957.36
16231,67675.95,4170.5,71846.45,67260.98,4025.41
16232,67971.85,4016.55,71988.4,67713.43,4077.19
16233,69252.3,4166.6,73418.9,68265.82,4145.54
16234,68704.6,4148.4,72853.0,68618.54,4185.88
16235,66126.45,4101.4,70227.85,68544.22,4193.47
16236,64808.2,4070.9,68879.1,68365.89,4184.6
16237,66068.1,4033.75,70101.85,68063.54,4160.58
16238,63573.75,3902.1,67475.85,67407.46,4113.98
16239,62376.95,3892.85,66269.8,66646.92,4074.16
16240,58740.35,3477.75,62218.1,65529.85,3998.08
16241,57706.05,3309.95,61016.0,64532.86,3912.02
16242,57636.45,3305.2,60941.65,63499.32,3840.89
16243,57514.45,3322.65,60837.1,62325.53,3756.5
16244,55101.4,2978.45,58079.85,60965.22,3639.5
16245,52217.5,2693.2,54910.7,59574.32,3498.68
16246,50892.35,2534.0,53426.35,58182.74,3344.99
16247,48255.2,2386.9,50642.1,56401.44,3180.31
16248,47169.1,2265.45,49434.55,54760.98,3016.64
16249,45970.25,2252.6,48222.85,53120.31,2852.62
16250,45192.15,2201.55,47393.7,51765.49,2725.0
16251,44088.85,2076.0,46164.85,50403.77,2601.6
16252,40555.95,1957.75,42513.7,48695.72,2466.85
16253,39100.35,1637.2,40737.55,46854.31,2298.31
16254,38647.65,1591.45,40239.1,45208.94,2159.61
16255,38167.6,1555.25,39722.85,43803.94,2045.82
16256,36304.35,1426.85,37731.2,42345.14,1935.1
16257,33508.75,1378.6,34887.35,40870.5,1834.27
16258,32932.3,1389.9,34322.2,39446.82,1746.72
16259,31817.55,1324.5,33142.05,38031.55,1653.91
16260,31797.25,1340.65,33137.9,36692.06,1567.82
16261,31125.95,1311.05,32437.0,35395.77,1491.32
16262,30403.15,1257.0,31660.15,34380.49,1421.24
16263,29994.0,1176.0,31170.0,33469.86,1375.12
16264,31505.2,1222.4,32727.6,32755.61,1338.22
16265,31972.05,1244.9,33216.95,32136.06,1307.18
16266,32769.65,1300.25,34069.9,31782.59,1294.53
16267,32933.35,1331.65,34265.0,31725.04,1289.83
16268,33037.25,1362.4,34399.65,31735.54,1287.08
16269,34486.05,1436.3,35922.35,32002.39,1298.26
16270,35132.65,1437.55,36570.2,32335.93,1307.95
16271,36066.45,1465.15,37531.6,32829.98,1323.36
16272,36337.55,1465.4,37802.95,33423.42,1344.2
16273,36964.45,1525.1,38489.55,34120.46,1379.11
16274,36933.0,1600.2,38533.2,34663.24,1416.89
16275,38501.9,1689.05,40190.95,35316.23,1461.3
16276,40692.85,1754.0,42446.85,36108.55,1506.68
16277,40983.0,1804.6,42787.6,36913.52,1553.98
16278,41655.25,1847.25,43502.5,37775.32,1602.46
16279,42712.35,1884.1,44596.45,38597.94,1647.24
16280,42874.4,1927.9,44802.3,39372.12,1696.28
16281,44632.45,1965.3,46597.75,40228.72,1746.29
16282,44883.6,2007.65,46891.25,41083.32,1800.52
16283,43352.6,1975.15,45327.75,41722.14,1845.52
16284,41803.05,1926.0,43729.05,42209.14,1878.1
16285,41166.2,1872.1,43038.3,42475.58,1896.4
16286,40398.25,1856.4,42254.65,42446.12,1906.64
16287,39887.15,1852.05,41739.2,42336.53,1911.39
16288,40371.95,1867.0,42238.95,42208.2,1913.37
16289,40094.05,1812.6,41906.65,41946.37,1906.21
16290,39486.85,1808.4,41295.25,41607.62,1894.26
16291,38734.7,1787.05,40521.75,41017.84,1876.44
16292,38661.6,1785.5,40447.1,40395.64,1854.22
16293,39036.85,1780.3,40817.15,39964.06,1834.74
16294,43682.15,1715.65,45397.8,40151.97,1813.7
16295,48644.65,1642.35,50287.0,40899.82,1790.73
16296,48043.1,1599.6,49642.7,41664.31,1765.05
16297,46828.0,1555.6,48383.6,42358.39,1735.4
16298,46035.2,1519.35,47554.55,42924.72,1700.64
16299,44966.9,1482.95,46449.85,43412.0,1667.68
16300,44387.15,1434.4,45821.55,43902.03,1630.28
16301,43309.15,1425.95,44735.1,44359.48,1594.17
16302,44012.75,1458.55,45471.3,44894.59,1561.47
16303,44291.0,1473.85,45764.85,45420.0,1530.83
16304,44388.85,1497.4,45886.25,45490.68,1509.0
16305,44848.55,1518.85,46367.4,45111.06,1496.65
16306,45595.25,1567.85,47163.1,44866.28,1493.48
16307,46853.4,1629.55,48482.95,44868.82,1500.87
16308,47110.15,1644.2,48754.35,44976.32,1513.36
16309,47067.95,1680.75,48748.7,45186.42,1533.14
16310,47574.4,1755.2,49329.6,45505.14,1565.22
16311,47845.85,1873.0,49718.85,45958.82,1609.92
16312,49331.65,1988.7,51320.35,46490.7,1662.94
16313,50230.2,2306.35,52536.55,47084.62,1746.19
16314,47009.3,2358.65,49367.95,47346.67,1832.31
16315,41349.0,2436.35,43785.35,46996.72,1924.06
16316,41947.2,2479.6,44426.8,46631.91,2015.24
16317,43782.1,2453.3,46235.4,46324.78,2097.61
16318,44079.75,2430.85,46510.6,46021.74,2176.27
16319,45005.6,2443.35,47448.95,45815.5,2252.54
16320,45126.95,2448.5,47575.45,45570.76,2321.86
16321,44713.35,2447.3,47160.65,45257.51,2379.29
16322,48595.45,2970.05,51565.5,45183.89,2477.43
16323,52571.9,3473.1,56045.0,45418.06,2594.1
16324,53797.5,3531.5,57329.0,46096.88,2711.39
16325,55111.05,3556.5,58667.55,47473.08,2823.4
16326,54588.15,3505.35,58093.5,48737.18,2925.98
16327,53766.1,3477.8,57243.9,49735.58,3028.43
16328,52834.15,3436.45,56270.6,50611.02,3128.99
16329,51696.4,3383.0,55079.4,51280.1,3222.96
16330,51532.4,3313.7,54846.1,51920.64,3309.48
16331,51227.3,3214.3,54441.6,52572.04,3386.18
16332,49549.1,3100.65,52649.75,52667.41,3399.23
16333,47309.2,2765.9,50075.1,52141.14,3328.52
16334,46018.85,2764.55,48783.4,51363.27,3251.82
16335,45216.35,2683.55,47899.9,50373.8,3164.52
16336,43547.3,2654.15,46201.45,49269.71,3079.4
16337,41752.0,2652.5,44404.5,48068.3,2996.88
16338,41235.35,2644.1,43879.45,46908.42,2917.64
16339,39890.5,2626.0,42516.5,45727.84,2841.94
16340,39517.1,2607.65,42124.75,44526.3,2771.34
16341,39393.3,2585.85,41979.15,43342.9,2708.49
16342,34170.55,1988.6,36159.15,41805.05,2597.28
16343,30449.05,1489.45,31938.5,40119.03,2469.64
16344,29971.0,1416.5,31387.5,38514.25,2334.84
16345,28333.95,1383.25,29717.2,36826.01,2204.8
16346,28061.0,1375.4,29436.4,35277.38,2076.93
16347,27985.2,1364.8,29350.0,33900.7,1948.16
16348,27884.7,1361.5,29246.2,32565.64,1819.9
16349,27686.6,1353.0,29039.6,31345.25,1692.6
16350,26994.35,1330.45,28324.8,30092.97,1564.88
16351,26817.45,1324.6,28142.05,28835.38,1438.76
16352,26601.2,1295.85,27897.05,28078.45,1369.48
16353,27015.9,1303.7,28319.6,27735.14,1350.91
16354,26930.3,1344.5,28274.8,27431.06,1343.71
16355,26803.25,1404.4,28207.65,27278.0,1345.82
16356,26257.75,1407.7,27665.45,27097.67,1349.05
16357,26516.8,1515.55,28032.35,26950.83,1364.12
16358,27433.0,1553.25,28986.25,26905.66,1383.3
16359,28841.2,1560.2,30401.4,27021.12,1404.02
16360,30800.2,1660.35,32460.55,27401.7,1437.01
16361,31032.6,1710.35,32742.95,27823.22,1475.59
16362,31461.65,1729.5,33191.15,28309.27,1518.95
16363,31299.9,1722.65,33022.55,28737.66,1560.84
16364,30861.75,1732.9,32594.65,29130.81,1599.68
16365,31096.2,1733.1,32829.3,29560.1,1632.55
16366,30864.55,1745.05,32609.6,30020.78,1666.29
16367,30514.25,1747.45,32261.7,30420.53,1689.48
16368,31234.85,1785.9,33020.75,30800.71,1712.74
16369,31729.95,1842.2,33572.15,31089.59,1740.95
16370,31714.35,1888.7,33603.05,31181.0,1763.78
16371,31872.7,1900.0,33772.7,31265.02,1782.74
16372,32038.9,1930.75,33969.65,31322.74,1802.87
16373,31463.7,1910.7,33374.4,31339.12,1821.68
16374,31100.75,1818.95,32919.7,31363.02,1830.28
16375,31310.45,1783.85,33094.3,31384.44,1835.36
16376,31592.85,1782.6,33375.45,31457.28,1839.11
16377,31304.55,1671.6,32976.15,31536.3,1831.52
16378,30963.3,1671.75,32635.05,31509.15,1820.11
16379,30255.25,1663.45,31918.7,31361.68,1802.24
16380,29596.95,1581.2,31178.15,31149.94,1771.48
16381,30002.45,1582.25,31584.7,30962.91,1739.71
16382,29799.2,1591.35,31390.55,30738.94,1705.77
16383,29230.5,1584.75,30815.25,30515.62,1673.18
16384,28868.05,1580.45,30448.5,30292.36,1649.32
16385,28997.0,1587.75,30584.75,30061.01,1629.72
16386,29054.65,1565.55,30620.2,29807.19,1608.01
16387,29959.15,1586.55,31545.7,29672.65,1599.5
16388,37515.25,2089.7,39604.95,30327.84,1641.3
16389,39187.65,2166.35,41354.0,31221.08,1691.59
16390,39864.3,2172.35,42036.65,32247.82,1750.7
16391,40686.45,2196.75,42883.2,33316.22,1812.16
16392,41400.95,2189.9,43590.85,34476.4,1872.01
16393,42809.8,2173.55,44983.35,35834.32,1930.89
16394,46699.35,2395.45,49094.8,37617.46,2012.39
16395,47102.4,2382.25,49484.65,39428.0,2091.84
16396,49429.35,2396.8,51826.15,41465.46,2174.96
16397,50808.3,2395.3,53203.6,43550.38,2255.84
16398,50625.1,2362.85,52987.95,44861.36,2283.15
16399,52229.3,2337.45,54566.75,46165.53,2300.26
16400,55367.95,2319.65,57687.6,47715.9,2315.0
16401,60617.1,2380.25,62997.35,49708.96,2333.35
16402,63862.1,2381.7,66243.8,51955.08,2352.52
16403,65508.65,2381.9,67890.55,54224.96,2373.36
16404,65712.3,2368.2,68080.5,56126.26,2370.64
16405,65903.45,2366.35,68269.8,58006.36,2369.04
16406,65628.25,2369.1,67997.35,59626.25,2366.28
16407,64390.85,2314.1,66704.95,60984.5,2358.15
16408,64146.4,2290.7,66437.1,62336.64,2350.94
16409,64135.45,2314.1,66449.55,63527.25,2348.6
16410,65142.65,2291.65,67434.3,64504.72,2345.8
16411,65537.55,2285.15,67822.7,64996.76,2336.3
16412,66605.85,2276.85,68882.7,65271.14,2325.81
16413,65329.0,2275.35,67604.35,65253.18,2315.15
16414,61162.45,2031.3,63193.75,64798.19,2281.46
16415,62493.0,2027.15,64520.15,64457.14,2247.54
16416,63827.65,2043.0,65870.65,64277.08,2214.94
16417,62530.3,2087.5,64617.8,64091.03,2192.28
16418,62139.55,2101.75,64241.3,63890.35,2173.38
16419,59736.45,2111.5,61847.95,63450.45,2153.12
16420,55847.9,2137.9,57985.8,62520.97,2137.74
16421,51262.65,2055.75,53318.4,61093.48,2114.81
16422,48080.45,2040.85,50121.3,59240.94,2091.2
16423,46560.6,2051.25,48611.85,57364.1,2068.79
16424,46309.05,2055.15,48364.2,55878.76,2071.18
16425,45702.75,2045.5,47748.25,54199.74,2073.02
16426,46139.05,2034.8,48173.85,52430.88,2072.2
16427,46696.15,2080.4,48776.55,50847.46,2071.48
16428,39290.05,1788.35,41078.4,48562.51,2040.14
16429,38395.15,1788.95,40184.1,46428.38,2007.89
16430,37513.85,1807.05,39320.9,44594.98,1974.8
16431,36862.9,1787.85,38650.75,43155.0,1948.02
16432,35623.95,1824.05,37448.0,41909.35,1926.33
16433,35797.8,1832.45,37630.25,40833.07,1904.46
16434,35725.2,1838.95,37564.15,39774.69,1882.84
16435,33633.1,1832.7,35465.8,38567.72,1861.55
16436,29051.5,1761.25,30812.75,36858.96,1834.2
16437,28619.05,1702.8,30321.85,35051.25,1796.44
16438,28719.95,1697.55,30417.5,33994.24,1787.36
16439,30078.85,1722.35,31801.2,33162.62,1780.7
16440,29830.3,1714.3,31544.6,32394.26,1771.42
16441,28298.9,1714.4,30013.3,31537.86,1764.08
16442,28823.5,1743.95,30567.45,30857.82,1756.07
16443,29743.15,1755.85,31499.0,30252.35,1748.41
16444,30581.15,1787.3,32368.45,29737.94,1743.24
16445,30886.6,1807.95,32694.55,29463.29,1740.77
16446,31217.2,1838.25,33055.45,29679.86,1748.47
16447,31224.2,1796.5,33020.7,29940.38,1757.84
16448,31949.0,1604.85,33553.85,30263.28,1748.57
16449,30879.65,1463.5,32343.15,30343.36,1722.68
16450,30849.4,1456.15,32305.55,30445.28,1696.87
16451,31606.7,1476.15,33082.85,30776.06,1673.04
16452,31784.35,1444.15,33228.5,31072.14,1643.06
16453,31849.8,1421.05,33270.85,31282.8,1609.58
16454,33829.6,1425.3,35254.9,31607.65,1573.38
16455,35673.35,1446.45,37119.8,32086.32,1537.24
16456,36308.45,1515.9,37824.35,32595.45,1505.0
16457,36678.8,1537.4,38216.2,33140.91,1479.09
16458,36743.4,1579.6,38323.0,33620.35,1476.56
16459,35773.75,1643.65,37417.4,34109.76,1494.58
16460,35565.45,1664.45,37229.9,34581.37,1515.41
16461,35722.85,1636.5,37359.35,34992.98,1531.45
16462,36297.15,1605.55,37902.7,35444.26,1547.58
16463,35956.8,1583.2,37540.0,35854.96,1563.8
16464,35333.95,1551.5,36885.45,36005.4,1576.42
16465,38919.7,1543.95,40463.65,36330.03,1586.17
16466,56420.05,1609.3,58029.35,38341.19,1595.51
16467,63528.05,1738.05,65266.1,41026.12,1615.58
16468,67745.45,1951.25,69696.7,44126.32,1652.74
16469,67758.0,1944.8,69702.8,47324.74,1682.86
16470,67312.4,1923.1,69235.5,50499.44,1708.72
16471,66753.15,1884.75,68637.9,53602.47,1733.54
16472,65861.45,1867.5,67728.95,56558.9,1759.74
16473,65694.8,1876.5,67571.3,59532.7,1789.07
16474,64241.75,1881.3,66123.05,62423.48,1822.05
16475,62576.6,1863.75,64440.35,64789.17,1854.03
16476,62648.1,1799.75,64447.85,65411.98,1873.08
16477,63241.9,1782.75,65024.65,65383.36,1877.54
16478,63619.65,1754.9,65374.55,64970.78,1857.91
16479,63542.8,1668.6,65211.4,64549.26,1830.29
16480,65185.65,1675.1,66860.75,64336.58,1805.49
16481,65930.75,1703.65,67634.4,64254.35,1787.38
16482,65729.0,1738.05,67467.05,64241.1,1774.44
16483,65532.3,1765.3,67297.6,64224.85,1763.32
16484,67668.35,1857.6,69525.95,64567.51,1760.94
16485,68059.3,2072.2,70131.5,65115.78,1781.79
16486,53961.65,2252.65,56214.3,64247.14,1827.08
16487,47040.4,2150.15,49190.55,62626.99,1863.82
16488,41722.7,1906.8,43629.5,60437.29,1879.01
16489,43676.6,1959.65,45636.25,58450.67,1908.12
16490,43864.55,1962.55,45827.1,56318.56,1936.86
16491,43346.25,2003.65,45349.9,54060.11,1966.86
16492,44030.35,2056.2,46086.55,51890.24,1998.68
16493,43710.1,2056.0,45766.1,49708.02,2027.74
16494,43468.05,2087.2,45555.25,47288.0,2050.7
16495,44922.15,2091.0,47013.15,44974.28,2052.58
16496,44769.95,2106.35,46876.3,44055.11,2037.96
16497,44010.35,2132.0,46142.35,43752.1,2036.14
16498,43984.75,2138.95,46123.7,43978.31,2059.36
16499,44845.25,2193.45,47038.7,44095.18,2082.73
16500,43423.15,2170.75,45593.9,44051.04,2103.55
16501,43034.55,2183.65,45218.2,44019.86,2121.56
16502,42291.9,2185.7,44477.6,43846.02,2134.5
16503,42147.2,2180.7,44327.9,43689.73,2146.98
16504,39878.65,2080.55,41959.2,43330.79,2146.31
16505,35646.85,1862.85,37509.7,42403.26,2123.5
16506,31771.1,1603.75,33374.85,41103.37,2073.23
16507,31568.05,1628.25,33196.3,39859.14,2022.86
16508,31671.65,1733.5,33405.15,38627.84,1982.32
16509,29696.1,1709.45,31405.55,37112.92,1933.91
16510,30047.85,1741.5,31789.35,35775.39,1890.99
16511,29930.25,1726.4,31656.65,34464.96,1845.26
16512,29657.65,1753.65,31411.3,33201.54,1802.06
16513,30260.0,1797.35,32057.35,32012.82,1763.72
16514,30260.05,1853.55,32113.6,31050.96,1741.02
16515,28945.3,1884.45,30829.75,30380.8,1743.18
16516,29143.95,1892.85,31036.8,30118.08,1772.1
16517,29536.3,1875.1,31411.4,29914.91,1796.78
16518,29333.5,1841.6,31175.1,29681.1,1807.59
16519,28356.8,1800.25,30157.05,29547.16,1816.67
16520,29224.85,1776.25,31001.1,29464.86,1820.14
16521,30889.6,1767.2,32656.8,29560.8,1824.23
16522,31044.5,1755.8,32800.3,29699.48,1824.44
16523,30747.25,1732.8,32480.05,29748.21,1817.98
16524,31069.65,1756.0,32825.65,29829.17,1808.23
16525,31036.65,1757.5,32794.15,30038.31,1795.54
16526,30942.45,1749.95,32692.4,30218.16,1781.24
16527,30777.8,1689.5,32467.3,30342.3,1762.68
16528,31633.25,1575.35,33208.6,30572.28,1736.06
16529,32966.9,1554.2,34521.1,31033.29,1711.46
16530,32336.4,1530.05,33866.45,31344.44,1686.84
16531,33696.4,1503.65,35200.05,31625.12,1660.48
16532,34718.65,1455.3,36173.95,31992.54,1630.43
16533,34913.45,1406.1,36319.55,32409.16,1597.76
16534,35947.3,1314.2,37261.5,32896.93,1553.58
16535,36670.0,1283.3,37953.3,33460.26,1506.16
16536,41200.15,1305.65,42505.8,34486.03,1461.73
16537,42330.2,1364.95,43695.15,35641.27,1429.28
16538,42153.1,1370.0,43523.1,36693.25,1408.74
16539,42094.45,1365.5,43459.95,37606.01,1389.87
16540,41430.9,1396.75,42827.65,38515.46,1376.54
16541,39696.7,1368.45,41065.15,39115.49,1363.02
16542,43342.45,1411.85,44754.3,39977.87,1358.68
16543,44219.15,1433.4,45652.55,40908.44,1361.41
16544,47971.3,1540.25,49511.55,42110.84,1384.01
16545,48204.7,1550.8,49755.5,43264.31,1410.76
16546,48264.85,1550.1,49814.95,43970.78,1435.2
16547,48411.6,1553.6,49965.2,44578.92,1454.07
16548,48309.6,1591.75,49901.35,45194.57,1476.24
16549,48150.25,1608.25,49758.5,45800.15,1500.52
16550,49855.45,1644.65,51500.1,46642.6,1525.31
16551,49659.15,1676.25,51335.4,47638.85,1556.09
16552,51441.7,1694.55,53136.25,48448.78,1584.36
16553,52352.75,1803.7,54156.45,49262.14,1621.39
16554,52677.8,1822.25,54500.05,49732.78,1649.59
16555,54055.7,1909.4,55965.1,50317.88,1685.45
16556,50551.55,1898.2,52449.75,50546.56,1720.26
16557,53581.55,2039.35,55620.9,51063.55,1768.83
16558,55493.55,2084.95,57578.5,51781.94,1818.16
16559,59723.75,2141.3,61865.05,52939.3,1871.46
16560,61285.0,2123.7,63408.7,54082.25,1919.37
16561,65056.9,2188.75,67245.65,55622.02,1970.62
16562,63247.0,2166.8,65413.8,56802.56,2017.84
16563,66787.55,2217.35,69004.9,58246.04,2059.2
16564,64527.2,2128.9,66656.1,59430.98,2089.87
16565,66530.5,2107.5,68638.0,60678.46,2109.68
16566,71860.0,2197.85,74057.85,62809.3,2139.64
16567,74405.05,2241.55,76646.6,64891.65,2159.86
16568,78480.65,2300.75,80781.4,67190.36,2181.44
16569,83972.15,2399.1,86371.25,69615.2,2207.22
16570,86921.5,2492.45,89413.95,72178.85,2244.1
16571,87906.7,2528.75,90435.45,74463.83,2278.1
16572,86301.1,2496.5,88797.6,76769.24,2311.07
16573,86443.3,2484.45,88927.75,78734.82,2337.78
16574,85859.75,2497.1,88356.85,80868.07,2374.6
16575,84228.7,2417.15,86645.85,82637.89,2405.56
16576,91304.35,9127.35,100431.7,84582.32,3098.52
16577,92153.0,9562.9,101715.9,86357.12,3830.65
16578,92993.7,9695.4,102689.1,87808.42,4570.12
16579,98046.9,9644.25,107691.15,89215.9,5294.63
16580,105332.85,9629.5,114962.35,91057.04,6008.34
16581,102029.5,9560.05,111589.55,92469.32,6711.46
16582,99922.3,9497.45,109419.75,93831.44,7411.56
16583,95280.3,9408.3,104688.6,94715.14,8103.94
16584,93511.75,9370.05,102881.8,95480.34,8791.24
16585,91785.6,9415.85,101201.45,96236.02,9491.11
16586,86892.1,9361.45,96253.55,95794.8,9514.52
16587,84534.4,9345.35,93879.75,95032.94,9492.77
16588,79291.4,9259.7,88551.1,93662.71,9449.2
16589,72722.55,9145.25,81867.8,91130.28,9399.3
16590,68697.75,8989.95,77687.7,87466.76,9335.34
16591,66280.2,9072.05,75352.25,83891.84,9286.54
16592,64972.65,9086.15,74058.8,80396.87,9245.41
16593,63326.5,9009.55,72336.05,77201.49,9205.54
16594,62411.5,9015.5,71427.0,74091.46,9170.08
16595,62037.9,9012.0,71049.9,71116.7,9129.7
16596,53576.15,2299.55,55875.7,67785.1,8423.51
16597,48627.85,1678.35,50306.2,64194.45,7656.8
16598,45728.45,1518.4,47246.85,60838.15,6882.68
16599,36586.6,1539.55,38126.15,57224.55,6122.1
16600,28300.65,1542.4,29843.05,53184.84,5377.35
16601,31375.75,1557.85,32933.6,49694.4,4625.93
16602,33072.35,1600.3,34672.65,46504.37,3877.34
16603,33552.45,1612.75,35165.2,43526.96,3137.66
16604,34136.95,1635.5,35772.45,40699.51,2399.66
16605,33680.25,1585.95,35266.2,37863.75,1657.06
16606,33221.15,1553.4,34774.55,35828.25,1582.45
16607,33298.15,1557.6,34855.75,34295.28,1570.37
16608,33683.9,1566.75,35250.65,33090.82,1575.2
16609,33601.55,1555.95,35157.5,32792.31,1576.84
16610,32927.15,1556.95,34484.1,33254.97,1578.3
16611,32788.85,1398.1,34186.95,33396.28,1562.33
16612,32825.25,1359.65,34184.9,33371.56,1538.26
16613,33845.15,1374.45,35219.6,33400.84,1514.43
16614,37077.7,1349.3,38427.0,33694.91,1485.81
16615,40173.55,1369.7,41543.25,34344.24,1464.18
16616,40559.7,1368.0,41927.7,35078.1,1445.64
16617,41478.55,1349.1,42827.65,35896.13,1424.8
16618,41531.05,1322.4,42853.45,36680.85,1400.36
16619,41777.05,1298.2,43075.25,37498.4,1374.59
16620,40905.75,1303.5,42209.25,38296.26,1349.24
16621,36637.9,1279.25,37917.15,38681.16,1337.36
16622,35126.2,1233.5,36359.7,38911.26,1324.74
16623,35178.3,1234.75,36413.05,39044.57,1310.77
16624,34696.15,1230.2,35926.35,38806.42,1298.86
16625,34982.65,1310.3,36292.95,38287.33,1292.92
16626,35434.8,1312.95,36747.75,37774.84,1287.42
16627,35270.2,1305.8,36576.0,37154.01,1283.08
16628,35058.9,1317.65,36376.55,36506.79,1282.61
16629,35108.85,1367.55,36476.4,35839.97,1289.54
16630,35094.35,1379.4,36473.75,35258.83,1297.13
16631,35779.75,1387.65,37167.4,35173.02,1307.97
16632,35536.3,1407.95,36944.25,35214.02,1325.42
16633,34786.75,1405.1,36191.85,35174.87,1342.46
16634,31843.2,1458.2,33301.4,34889.58,1365.26
16635,28256.25,1432.95,29689.2,34216.94,1377.52
16636,27921.1,1417.75,29338.85,33465.56,1388.0
16637,27096.95,1444.9,28541.85,32648.24,1401.91
16638,31080.3,1494.3,32574.6,32250.38,1419.58
16639,31385.6,1508.3,32893.9,31878.06,1433.65
16640,31744.95,1525.55,33270.5,31543.12,1448.26
16641,32061.0,1558.2,33619.2,31171.24,1465.32
16642,31875.35,1582.5,33457.85,30805.14,1482.78
16643,31533.6,1588.9,33122.5,30479.83,1501.16
16644,32108.65,1599.05,33707.7,30506.38,1515.24
16645,32515.3,1534.75,34050.05,30932.28,1525.42
16646,32808.7,1524.8,34333.5,31421.04,1536.12
16647,33185.5,1527.95,34713.45,32029.89,1544.43
16648,33905.2,1537.65,35442.85,32312.38,1548.76
16649,34188.7,1506.6,35695.3,32592.7,1548.6
16650,34832.25,1496.45,36328.7,32901.43,1545.69
16651,34769.85,1512.45,36282.3,33172.31,1541.11
16652,34639.4,1496.8,36136.2,33448.72,1532.54
16653,34144.8,1477.5,35622.3,33709.84,1521.4
16654,34032.5,1453.75,35486.25,33902.22,1506.87
16655,34425.2,1485.05,35910.25,34093.21,1501.9
16656,34540.85,1493.25,36034.1,34266.43,1498.74
16657,34056.3,1491.5,35547.8,34353.5,1495.1
16658,30397.65,1473.25,31870.9,34002.75,1488.66
16659,29861.65,1455.1,31316.75,33570.05,1483.51
16660,30004.95,1466.55,31471.5,33087.32,1480.52
16661,30364.4,1452.65,31817.05,32646.77,1474.54
16662,31768.3,1481.05,33249.35,32359.66,1472.96
16663,31990.45,1489.9,33480.35,32144.22,1474.2
16664,31135.05,1466.7,32601.75,31854.48,1475.5
16665,34017.15,2978.35,36995.5,31813.68,1624.83
16666,40573.0,8954.45,49527.45,32416.89,2370.95
16667,54649.1,11180.3,65829.4,34476.17,3339.83
16668,74780.85,11134.65,85915.5,38914.49,4305.97
16669,85630.4,11114.45,96744.85,44491.37,5271.91
16670,95859.8,11122.45,106982.25,51076.85,6237.5
16671,97861.25,11128.25,108989.5,57826.54,7205.06
16672,98306.65,11134.4,109441.05,64480.37,8170.39
16673,98549.65,11154.95,109704.6,71136.29,9136.89
16674,98283.75,11146.05,109429.8,77851.16,10104.83
16675,98335.65,11123.45,109459.1,84283.01,10919.34
16676,98305.65,11110.15,109415.8,90056.28,11134.91
16677,98386.75,11069.7,109456.45,94430.04,11123.85
16678,98166.75,11051.0,109217.75,96768.63,11115.48
16679,97902.85,11039.4,108942.25,97995.88,11107.98
16680,97280.65,10999.45,108280.1,98137.96,11095.68
16681,96906.6,11025.85,107932.45,98042.5,11085.44
16682,96757.05,11032.45,107789.5,97887.54,11075.24
16683,96465.15,11007.35,107472.5,97679.08,11060.48
16684,96311.6,11008.6,107320.2,97481.87,11046.74
16685,92314.75,9468.9,101783.65,96879.78,10881.28
16686,86296.45,3524.85,89821.3,95678.86,10122.76
16687,76036.9,1587.4,77624.3,93443.87,9174.53
16688,57381.45,2087.6,59469.05,89365.34,8278.18
16689,53027.25,2137.9,55165.15,84877.78,7388.03
16690,46601.7,2194.65,48796.35,79809.89,6507.56
16691,44980.6,2180.95,47161.55,74617.29,5623.06
16692,44684.6,2164.95,46849.55,69410.04,4736.31
16693,44684.5,2136.95,46821.45,64231.98,3849.27
16694,45900.1,2214.3,48114.4,59190.83,2969.84
16695,46098.55,2280.0,48378.55,54569.21,2250.96
