nb_A,nb_W,nb_A_W
26092.3,1608.85,27596.45
26248.45,1594.35,27739.15
26352.1,1599.85,27850.55
26576.35,1568.2,28043.55
26447.55,1578.55,27926.2
26491.65,1553.95,27943.7
26398.0,1549.95,27846.95
26749.1,1558.35,28210.25
26460.7,1560.1,27924.8
26835.8,1583.35,28323.5
26794.55,1583.95,28285.5
27808.45,1587.2,29311.25
26876.9,1602.45,28401.5
26684.6,1583.4,28191.25
27116.8,1618.85,28712.35
26804.15,1731.85,28509.2
26640.6,1722.35,28337.4
26199.4,1711.9,27878.2
28450.25,1717.6,30120.65
27047.75,1733.65,28734.7
26059.35,1737.85,27752.15
25812.1,1745.95,27511.45
25478.95,1739.0,27171.4
25686.5,1769.65,27407.25
26107.8,1761.3,27822.0
27072.7,1854.65,28878.65
30382.25,2292.1,32625.6
31089.8,2315.0,33352.15
34257.85,2474.9,36682.15
33987.8,2434.4,36373.75
34522.15,2481.85,36954.35
33855.3,2493.1,36296.75
34633.05,2525.85,37107.65
34192.35,2508.15,36648.35
33643.2,2428.9,36020.35
33289.3,2262.5,35501.55
33909.85,2395.55,36255.75
34131.05,2387.3,36477.85
31823.9,2366.45,34164.4
31129.35,2335.6,33437.95
30839.1,2339.4,33151.75
31377.05,2346.55,33695.4
31458.55,2333.4,33761.6
31298.3,2322.2,33590.8
31414.5,2461.45,33840.45
30334.8,2407.1,32710.3
27120.8,1980.25,29066.15
26292.65,1991.7,28253.4
22957.35,1827.15,24752.7
22975.75,1846.9,24789.75
24357.8,1822.0,26147.0
24064.15,1799.1,25826.4
28212.5,1748.15,29915.95
28722.45,1736.1,30415.3
28624.3,1751.1,30329.25
28986.4,1787.2,30729.8
28624.3,1687.75,30267.15
28303.75,1667.5,29926.6
28008.45,1664.7,29625.55
27958.65,1656.0,29568.0
29378.65,1626.4,30958.85
30577.15,1640.95,32173.1
30603.6,1674.7,32232.35
31080.8,1668.8,32699.9
30982.15,1549.05,32486.05
31559.15,1529.55,33043.15
31605.4,1511.3,33072.65
32217.55,1454.65,33627.85
32844.3,1445.05,34243.9
33003.45,1429.0,34389.2
31187.3,1395.45,32537.55
32601.15,1408.4,33969.3
28038.45,1418.0,29415.1
27973.75,1436.25,29361.0
27920.65,1400.85,29273.4
27777.8,1400.15,29121.0
27679.45,1350.85,28974.15
27801.45,1375.2,29119.05
28220.5,1381.95,29547.45
28579.5,1401.2,29923.1
27523.25,1422.35,28882.5
26119.4,1399.2,27456.8
25946.15,1366.4,27253.7
25112.35,1341.5,26397.6
25143.95,1352.6,26439.6
24637.95,1379.65,25959.55
24829.0,1432.6,26205.4
24200.9,1482.3,25627.45
24021.35,1510.3,25477.5
23663.9,1502.85,25112.8
23648.95,1535.5,25133.1
22395.05,1606.45,23952.75
21946.25,1623.75,23530.45
21718.85,1632.15,23317.9
22071.15,1693.1,23733.35
22031.7,1692.3,23701.9
22258.7,1774.3,24011.25
22311.8,1776.15,24067.35
22156.75,1776.25,23911.7
21682.2,1722.8,23386.4
21066.8,1720.65,22773.9
20851.85,1712.1,22549.7
21407.1,1733.45,23124.55
21503.8,1804.4,23289.5
21365.35,1763.85,23112.75
22420.35,1801.3,24205.5
22372.75,1774.9,24129.6
23010.85,1770.85,24763.35
23500.9,1750.35,25226.45
24411.95,1834.1,26217.95
25161.7,1886.85,27017.45
25430.85,1800.5,27199.5
25743.45,1793.85,27505.2
26898.0,1789.35,28652.0
26719.35,1742.55,28425.7
26862.7,1778.4,28604.25
26692.25,1720.25,28375.65
27051.85,1694.8,28710.0
27414.25,1727.15,29105.65
28970.75,1809.7,30743.1
29371.4,1819.4,31145.05
29384.35,1833.6,31170.4
31337.7,1809.75,33101.25
32861.2,1742.05,34558.15
33133.55,1761.2,34836.95
35918.4,1708.65,37570.25
35746.4,1707.95,37399.05
35385.6,1691.25,37001.65
34869.35,1726.7,36527.65
34020.25,1654.05,35595.25
33673.75,1585.55,35181.6
33498.75,1571.65,34991.55
34515.1,1547.4,35959.0
37604.85,1544.85,39050.6
39568.85,1606.7,41041.5
40210.15,1639.85,41716.45
40371.5,1649.75,41886.8
40240.55,1674.6,41779.5
40150.75,1663.3,41678.6
38965.55,1657.25,40488.5
38373.45,1619.5,39867.45
37891.45,1609.4,39378.1
35233.7,1616.6,36728.05
33632.35,1629.8,35141.0
33719.7,1629.05,35237.6
30204.15,1634.15,31719.65
30436.1,1630.4,31946.9
30347.25,1636.5,31884.9
30498.4,1653.25,32052.7
31278.8,1667.15,32859.25
31185.95,1693.15,32784.45
30774.5,1714.45,32394.95
29498.4,1703.7,31122.65
25241.45,1702.5,26862.4
23245.45,1660.7,24860.4
22679.25,1612.6,24246.2
22336.9,1604.7,23896.45
22207.75,1588.45,23750.65
21850.3,1562.6,23366.25
21559.55,1525.65,23038.35
21569.5,1553.65,23076.25
21665.1,1539.0,23156.25
22965.4,1533.9,24451.05
23321.75,1560.55,24836.95
22647.35,1530.2,24132.5
22338.05,1505.65,23800.35
21956.45,1499.4,23413.05
21647.1,1498.3,23102.45
21305.35,1466.65,22728.45
20397.5,1490.75,21846.4
20522.15,1524.2,22014.1
21151.95,1537.45,22652.4
21312.15,1551.95,22831.6
21723.9,1545.45,23236.9
22108.05,1506.55,23578.6
22139.95,1483.75,23585.4
22203.3,1458.7,23622.95
22873.65,1472.55,24304.75
23004.9,1473.25,24437.75
23029.35,1463.15,24452.3
22978.5,1445.2,24376.1
23227.85,1449.15,24627.25
22360.95,1472.0,23771.55
22122.9,1426.25,23486.85
23764.45,1491.8,25077.75
25666.3,1522.3,27014.1
25870.0,1550.75,27245.95
25789.75,1535.7,27150.8
25749.2,1531.65,27106.9
25907.7,1506.95,27234.4
25432.9,1468.55,26719.6
24776.6,1435.55,26031.1
25646.0,1443.7,26909.8
25066.45,1420.65,26307.6
24989.95,1421.8,26231.3
25375.15,1425.4,26621.8
25535.85,1455.95,26813.75
24920.05,1441.0,26185.45
25070.55,1440.4,26332.3
26124.9,1456.55,27393.4
26778.7,1487.25,28077.3
26715.15,1530.6,28055.75
26311.9,1501.2,27633.5
26032.2,1477.2,27331.0
24364.25,1417.7,25718.8
22635.25,1373.35,23944.1
22594.75,1376.1,23907.3
23037.35,1391.9,24361.85
22740.3,1384.55,24056.05
23056.45,1379.45,24372.5
23036.05,1384.45,24357.5
23377.9,1397.15,24716.25
22316.5,1391.75,23653.6
22560.85,1432.7,23940.3
22440.25,1457.25,23846.8
21963.25,1439.45,23346.8
21777.35,1453.5,23173.5
22286.6,1480.9,23710.2
22150.45,1502.05,23598.3
21237.15,1481.35,22671.9
20765.3,1470.95,22193.5
20601.25,1450.55,22010.7
22180.7,1464.1,23602.15
23128.4,1525.15,24605.75
23120.8,1521.45,24596.9
22728.1,1525.9,24211.25
22503.6,1496.6,23956.65
21934.3,1477.4,23369.9
22371.2,1453.7,23782.35
22240.35,1461.9,23658.95
22437.6,1453.4,23849.15
22341.65,1496.3,23795.7
22621.35,1502.05,24076.55
22891.85,1501.5,24343.5
23714.4,1486.85,25148.65
24244.6,1489.25,25678.1
24739.3,1467.45,26149.55
24457.45,1433.9,25835.25
24233.65,1415.75,25589.1
24007.85,1409.45,25357.55
24058.4,1407.7,25398.0
27224.2,1418.15,28577.0
25955.95,1420.4,27313.0
27378.6,1388.6,28708.15
27408.45,1409.8,28759.75
29508.55,1421.25,30870.95
31369.8,1429.0,32739.1
31708.0,1439.5,33089.7
34158.65,1460.8,35562.8
34557.9,1448.2,35951.1
34508.9,1438.3,35890.3
34518.5,1398.2,35859.1
35560.7,1409.25,36917.6
35646.0,1376.4,36972.1
34697.5,1417.3,36066.85
34581.5,1415.7,35956.3
34441.2,1407.1,35809.9
33845.95,1399.15,35203.3
39207.5,1392.15,40558.6
41198.45,1625.35,42781.55
41389.9,1602.6,42962.8
38266.8,1597.7,39835.05
38025.85,1595.6,39576.4
35771.0,1596.25,37322.15
35738.95,1582.4,37273.1
34519.6,1605.85,36078.5
32779.45,1600.3,34334.4
32865.1,1609.2,34428.65
30180.4,1598.55,31733.7
30097.25,1594.7,31646.65
30588.7,1611.25,32156.3
30248.4,1582.95,31789.5
28846.85,1539.5,30341.9
28345.35,1527.25,29829.1
28121.0,1487.1,29563.45
27572.25,1496.4,29025.8
27165.15,1515.9,28637.25
27319.05,1548.9,28826.8
21856.45,1544.5,23359.8
19785.85,1368.7,21114.95
19437.05,1374.25,20768.8
19623.5,1361.9,20939.85
20182.7,1363.4,21494.8
23058.15,1680.15,24688.15
23059.3,1673.05,24685.5
22314.85,1652.55,23918.95
22818.65,1663.25,24433.5
22467.05,1682.05,24093.5
22349.1,1686.2,23979.5
24865.7,1823.25,26633.0
24996.7,1821.45,26762.45
25131.2,1860.25,26931.85
25179.5,1870.3,26990.5
24820.9,1884.85,26645.35
25392.2,1888.1,27223.35
25124.85,1863.1,26930.75
25340.8,1851.25,27136.6
25558.8,1893.3,27397.4
26235.8,1921.5,28105.9
26514.65,1871.15,28329.9
26648.2,1875.5,28469.25
26353.7,1853.8,28154.45
25753.0,1855.2,27576.25
22836.55,1515.5,24319.85
22905.35,1563.0,24434.65
23252.2,1559.5,24774.3
23427.45,1568.3,24957.55
25491.1,1543.5,27004.05
26279.05,1555.85,27803.05
23058.7,1418.1,24442.3
22317.8,1401.85,23685.15
22097.05,1372.15,23437.0
22265.7,1376.8,23611.95
22931.65,1375.65,24277.95
22653.95,1427.35,24037.3
22997.2,1492.75,24446.4
23048.1,1483.15,24486.1
23252.5,1439.1,24645.3
22672.85,1419.4,24045.85
23224.45,1440.65,24624.15
23822.1,1569.7,25352.4
25924.15,1610.05,27495.75
25803.2,1594.7,27359.5
27468.85,1611.7,29040.85
27938.5,1558.2,29457.3
27714.95,1556.55,29229.85
28155.1,1543.15,29651.0
26552.7,1544.85,28050.35
26059.95,1555.5,27569.7
28244.95,1639.9,29838.85
29313.0,1981.2,31247.55
29600.9,2091.1,31643.8
30193.35,2113.55,32255.5
29772.05,2125.55,31841.65
29677.85,2086.1,31722.5
30543.6,2045.4,32545.8
30494.2,2073.7,32525.8
30189.7,2090.05,32238.8
30351.0,2108.2,32417.7
29825.55,2120.2,31904.8
28979.65,1989.75,30927.5
27209.25,1976.05,29141.1
27794.75,2025.7,29775.8
27885.0,2097.8,29935.65
27622.3,2146.45,29720.45
27865.65,2138.45,29953.8
27265.85,2132.05,29353.55
27025.25,2139.5,29116.1
27302.45,2151.25,29401.95
25525.05,2122.0,27596.7
24666.1,1817.2,26421.0
24772.25,1739.4,26452.55
24282.95,1730.45,25951.45
25039.05,1712.65,26674.85
25783.8,1711.1,27414.25
25520.55,1718.7,27153.15
25869.25,1724.65,27505.9
25747.6,1690.95,27344.6
25776.8,1692.85,27372.6
26002.2,1659.5,27560.25
26699.8,1676.4,28267.05
27091.05,1663.45,28647.35
26479.05,1614.35,27980.85
24665.1,1531.9,26086.9
24651.5,1538.15,26077.1
24295.1,1541.35,25728.75
23856.35,1548.15,25293.9
23665.4,1539.85,25095.4
24955.6,1530.05,26357.0
25991.55,1480.35,27338.6
25668.55,1447.95,26994.25
28595.35,1432.15,29849.15
29936.1,1428.3,31176.55
30466.9,1431.9,31729.2
29925.55,1441.5,31191.4
29511.6,1434.9,30777.85
29361.85,1394.05,30589.65
29873.9,1464.75,31174.75
30359.85,1498.05,31697.45
30586.45,1537.9,31955.75
35087.4,1709.1,36633.05
34864.65,1696.4,36398.35
35461.7,1714.35,37017.55
35511.65,1726.45,37076.0
35351.25,1693.9,36887.85
35532.35,1703.35,37081.7
35588.6,1666.75,37096.4
35994.55,1654.45,37491.55
34212.7,1635.65,35712.75
32898.65,1645.2,34414.15
33062.5,1627.6,34556.25
30150.45,1625.45,31695.65
28732.85,1633.15,30300.75
28057.4,1647.0,29638.0
27603.55,1621.65,29162.2
27130.6,1588.15,28653.2
26636.25,1576.4,28142.1
26129.65,1493.95,27539.6
25772.2,1455.95,27142.8
25037.45,1427.5,26391.4
20209.45,1254.0,21384.95
20298.3,1278.8,21496.35
19877.35,1246.6,21043.05
20724.3,1245.25,21892.45
20564.05,1227.95,21712.75
20250.65,1216.35,21386.4
20080.9,1235.2,21239.8
21285.95,1544.9,22754.75
22030.85,1575.5,23530.0
22877.25,1566.25,24366.65
22816.7,1629.4,24374.9
22473.95,1630.45,24035.75
22259.5,1606.15,23798.35
21922.8,1602.55,23460.45
22114.7,1605.3,23655.75
23455.0,1739.25,25126.95
23789.5,1769.25,25494.15
24000.25,1836.55,25781.0
24094.75,1859.05,25898.75
24200.15,1876.05,26015.85
24044.4,1900.55,25892.7
23453.1,1899.25,25301.9
23218.55,1948.8,25119.0
22860.75,1965.3,24776.35
23244.4,2008.3,25191.8
23664.4,2064.05,25664.15
23997.65,2164.7,26100.55
23279.4,1896.2,25115.25
22653.6,1881.85,24466.2
23050.0,1908.65,24883.45
25304.9,1872.4,27100.15
25543.8,1862.9,27329.75
25830.35,1869.45,27620.4
25328.3,1861.45,27105.6
25753.2,1897.15,27569.5
24486.15,1806.6,26213.7
24192.75,1778.55,25891.75
24013.2,1731.7,25673.2
23488.35,1691.4,25108.3
24226.0,1714.65,25874.65
24905.2,1683.0,26521.6
25667.9,1780.2,27379.05
26060.15,1737.35,27726.95
26372.4,1712.45,28013.45
26244.5,1722.5,27906.25
26339.75,1686.3,27969.3
26234.9,1575.7,27753.75
25623.85,1542.5,27109.55
25429.85,1519.0,26900.85
24029.15,1485.8,25457.25
21828.95,1503.6,23275.65
22071.15,1508.15,23501.6
21910.55,1514.95,23346.4
22106.7,1507.15,23537.4
21489.5,1461.05,22872.1
21734.8,1452.35,23104.5
21782.45,1484.45,23168.0
21539.15,1475.7,22915.05
21789.4,1494.05,23179.25
21284.2,1471.9,22651.5
20470.8,1454.55,21821.7
19757.7,1354.1,21007.1
19965.9,1375.75,21234.05
19630.25,1398.9,20918.55
20376.85,1381.5,21650.0
19959.6,1383.5,21236.0
20181.05,1405.85,21474.45
20641.05,1436.15,21955.05
22542.3,1454.05,23872.05
23600.6,1501.2,24988.4
24310.1,1519.05,25713.25
24223.45,1547.05,25675.1
24663.65,1565.3,26136.95
24684.65,1584.2,26176.8
24598.3,1593.5,26104.5
24336.95,1590.9,25841.85
24759.6,1576.2,26268.6
25107.65,1592.75,26549.7
25432.85,1600.4,26887.75
25232.6,1584.5,26672.35
25145.25,1600.15,26600.3
25239.45,1589.4,26687.75
26611.1,1702.45,28153.9
26638.4,1724.4,28203.4
25657.45,1695.45,27186.6
26310.2,1679.8,27811.1
27433.6,1669.55,28909.1
27159.0,1631.6,28601.15
25234.65,1630.9,26676.85
24165.05,1613.0,25592.35
23570.15,1562.7,24915.95
25377.75,1532.5,26665.25
26759.3,1522.4,28036.1
26949.95,1528.4,28230.05
27928.9,1543.65,29217.25
28258.95,1555.25,29559.15
27910.5,1529.5,29178.2
27757.2,1518.3,29094.4
29056.9,1485.45,30356.85
29089.4,1477.8,30380.6
29566.3,1475.7,30852.65
30474.95,1522.0,31806.8
28541.7,1383.35,29752.35
28500.2,1360.85,29691.3
28501.75,1379.45,29717.15
28227.75,1425.55,29483.75
26844.45,1443.35,28138.2
26681.15,1492.4,28020.2
27331.65,1501.9,28674.3
27424.05,1467.6,28729.1
27470.75,1485.4,28821.4
25612.25,1483.45,26989.35
23869.95,1480.0,25244.2
23352.35,1442.6,24689.2
22572.8,1433.05,23906.25
22940.5,1394.85,24216.3
23079.15,1412.65,24373.4
23089.5,1395.55,24371.2
21824.95,1410.3,23125.3
21851.3,1412.65,23155.25
21582.1,1411.4,22887.95
21179.25,1427.6,22501.8
21920.5,1483.75,23300.0
21664.3,1472.55,23035.9
22612.8,1482.15,23993.1
22457.55,1490.5,23864.05
22364.55,1477.4,23760.3
21943.9,1441.8,23312.35
21431.55,1435.35,22801.15
21505.8,1483.7,22928.55
21115.8,1471.6,22533.35
21088.75,1484.35,22518.25
21085.55,1482.8,22511.8
21762.4,1521.15,23231.45
22245.85,1549.75,23744.25
21967.75,1554.65,23496.2
22692.55,1587.05,24257.55
22835.25,1606.65,24417.55
22500.2,1609.85,24086.0
22664.65,1614.95,24255.3
22562.1,1621.45,24157.95
21988.6,1584.75,23548.0
21363.7,1550.1,22892.9
21434.75,1564.8,22977.3
20578.0,1539.95,22095.15
20593.45,1470.65,22041.8
20552.65,1450.5,21980.4
20682.55,1427.55,22087.75
20477.3,1392.75,21848.5
20328.7,1349.35,21655.7
20593.9,1356.95,21928.9
20467.0,1385.15,21831.05
22342.05,1387.55,23706.45
23440.65,1401.85,24818.8
23404.7,1371.25,24747.25
23706.85,1511.55,25190.3
22836.15,1495.65,24305.2
22549.25,1477.15,24002.1
22337.05,1457.35,23769.5
21911.75,1444.7,23330.05
22126.2,1435.95,23532.4
22610.4,1427.85,24007.3
24095.5,1442.15,25504.2
24401.7,1428.35,25792.45
24648.5,1526.4,26139.9
24506.0,1551.8,26023.3
24481.6,1578.9,26026.25
24844.65,1612.8,26418.35
25971.9,1666.3,27597.05
26110.15,1686.9,27754.95
26410.25,1702.1,28067.0
26556.3,1673.8,28184.65
24582.15,1674.35,26212.2
23009.2,1631.55,24595.55
22380.4,1614.0,23953.85
21736.4,1491.0,23182.0
21584.55,1462.3,22999.35
21463.75,1462.1,22874.0
21634.5,1459.9,23040.3
21731.45,1457.1,23136.25
22213.6,1466.45,23631.45
21764.25,1468.75,23185.45
20302.25,1458.75,21716.65
20023.85,1498.55,21480.1
19782.7,1399.9,21136.05
22423.0,1374.1,23740.95
23567.2,1345.25,24854.8
23949.9,1308.75,25203.85
23372.25,1256.0,24571.5
23716.05,1236.05,24893.6
23668.2,1222.0,24832.55
23595.35,1226.7,24758.55
23906.8,1275.7,25119.45
24199.65,1278.9,25415.4
24471.3,1315.35,25722.25
24578.25,1338.3,25855.6
24924.55,1345.0,26196.95
26049.6,1347.95,27329.05
26111.1,1367.2,27411.8
26760.95,1403.9,28098.0
26111.5,1378.15,27419.9
26558.85,1384.3,27869.2
26769.75,1411.9,28108.2
26380.05,1349.0,27653.35
26127.5,1339.55,27375.7
23377.05,1345.0,24639.8
22862.75,1358.65,24140.05
22240.55,1385.0,23546.0
21667.3,1386.1,22977.85
21023.95,1390.15,22342.8
20803.1,1382.95,22116.85
20901.35,1420.3,22257.95
22634.2,1484.1,24057.3
25098.5,1513.85,26549.6
27031.1,1506.05,28470.1
27310.4,1492.75,28737.95
27124.95,1508.85,28582.15
26324.2,1523.2,27796.1
26187.45,1510.05,27640.75
25599.85,1510.6,27053.9
25738.35,1545.95,27231.5
25382.05,1524.8,26858.65
26114.6,1552.6,27618.15
27443.75,1607.85,28986.7
27823.45,1638.7,29417.6
27673.85,1636.45,29264.6
27465.7,1694.6,29114.2
27275.6,1721.4,28949.3
28518.45,1745.05,30214.9
29280.35,1749.5,30974.55
29373.85,1761.5,31079.85
29161.35,1702.05,30786.9
27400.35,1592.95,28915.85
24622.0,1560.75,26108.15
22243.6,1531.0,23705.6
21820.9,1500.8,23251.0
21840.7,1495.95,23264.05
21398.5,1470.85,22796.15
21160.85,1463.95,22556.8
21052.25,1435.1,22419.6
20895.95,1401.0,22226.9
20467.9,1398.35,21795.45
19496.65,1389.65,20814.6
18452.55,1379.15,19780.75
18449.7,1356.1,19754.5
19404.6,1390.05,20744.2
18920.1,1340.4,20211.3
18889.55,1322.65,20163.75
17600.35,1343.2,18896.0
16742.7,1337.85,18039.8
16463.55,1301.75,17724.65
16205.85,1304.45,17488.3
15976.65,1336.2,17266.35
16814.95,1378.9,18138.15
17612.5,1511.2,19067.9
17848.15,1527.05,19318.55
19059.75,1512.45,20515.2
21304.1,1594.15,22841.3
21885.95,1606.55,23423.1
21960.85,1599.15,23436.05
22024.8,1594.95,23497.55
22341.1,1580.75,23796.05
22568.55,1569.6,24013.15
22963.65,1614.95,24454.55
22935.15,1703.25,24514.5
22306.2,1676.95,23859.6
22177.4,1660.35,23712.3
22111.7,1625.85,23613.45
22278.2,1579.1,23733.0
22568.3,1586.45,24026.6
22478.25,1603.15,23952.5
22580.75,1602.75,24056.45
22349.5,1539.0,23785.2
21590.05,1511.0,22977.6
21764.85,1403.1,23044.1
24389.0,1416.75,25665.3
23386.9,1412.45,24661.4
24559.05,1346.9,25762.75
27047.55,1336.45,28253.85
27319.6,1330.2,28573.8
27262.6,1358.45,28545.65
27368.55,1381.35,28678.9
27062.95,1336.15,28327.35
26537.85,1274.95,27741.05
27236.9,1217.6,28383.2
26909.6,1202.3,28037.4
29632.95,1199.55,30757.3
31253.2,1193.8,32356.1
32583.35,1200.2,33692.45
33100.95,1218.6,34229.2
33166.3,1227.85,34301.45
33401.4,1227.4,34535.2
33899.75,1327.7,35133.85
33749.5,1342.1,35025.8
32932.2,1329.15,34193.75
31311.8,1316.2,32540.4
32270.4,1342.65,33525.25
29198.4,1351.1,30463.35
26415.4,1360.05,27668.2
26143.55,1396.7,27431.6
26234.4,1376.2,27500.7
26340.35,1392.6,27622.4
26479.9,1398.85,27768.15
27090.75,1447.25,28423.4
26556.3,1416.75,27856.25
27619.75,1430.9,28933.85
25436.2,1440.8,26762.65
24690.85,1560.8,26153.2
23535.15,1571.05,25008.15
23308.45,1551.75,24752.3
23560.95,1553.8,25008.35
23534.7,1579.3,25007.6
23411.95,1522.15,24823.2
23698.1,1514.65,25101.65
23833.15,1545.55,25267.05
22917.75,1565.1,24408.35
21563.85,1563.6,23053.55
22699.55,1615.4,24227.45
23865.2,1659.25,25458.4
25124.9,1680.0,26738.75
25059.05,1698.5,26690.5
25205.3,1695.65,26834.4
25123.85,1681.55,26739.6
24867.85,1627.8,26431.1
24938.4,1673.45,26547.05
25277.6,1735.55,26930.85
25685.15,1897.55,27498.35
25446.15,1864.85,27214.8
25713.35,1916.3,27527.85
25509.55,1911.25,27331.8
26166.7,1951.9,28030.45
26629.55,1946.65,28487.55
26860.6,1947.4,28725.15
26820.45,1958.05,28692.0
26923.55,1952.2,28787.1
27406.2,1961.1,29279.15
29294.15,1978.35,31136.7
30639.8,1981.15,32458.7
31281.1,1931.5,33049.6
30015.75,1871.4,31714.1
29841.05,1842.4,31512.6
30409.95,2021.7,32261.0
30874.9,2087.5,32791.95
30562.4,2120.55,32510.5
30350.0,2107.55,32284.85
31576.05,2135.35,33560.0
31847.05,2266.95,33964.75
31499.7,2393.25,33754.5
32014.75,2372.4,34254.0
32230.45,2370.8,34467.7
31400.65,2335.7,33603.65
31521.2,2416.0,33806.85
31687.4,2423.55,33977.75
32114.9,2390.35,34378.4
31979.15,2383.4,34237.5
31319.15,2343.75,33533.7
29512.8,2319.3,31750.65
27133.3,2257.5,29350.65
25114.0,2247.3,27318.25
25225.85,2279.45,27473.2
25236.25,2314.4,27518.2
24563.55,2124.85,26648.9
25297.65,2109.35,27368.3
25669.9,2077.0,27710.45
25455.85,2047.45,27467.6
24198.05,1994.35,26145.45
23838.3,1712.4,25503.5
24191.25,1575.45,25699.55
23431.15,1526.55,24888.9
23307.1,1522.3,24758.3
23269.8,1490.3,24689.3
22899.0,1390.85,24213.3
22569.65,1351.05,23829.6
22569.55,1397.75,23876.3
22938.05,1418.4,24249.55
23177.35,1456.9,24522.4
23220.0,1492.95,24601.15
23266.6,1504.75,24659.55
24102.3,1519.55,25514.0
23842.15,1493.55,25225.3
24123.4,1474.05,25487.4
24041.8,1477.55,25416.25
22878.1,1462.4,24237.6
22697.6,1476.45,24073.65
22710.45,1496.6,24108.55
22020.5,1479.7,23410.75
48104.7,1485.4,49151.5
63566.15,1459.6,64433.45
82808.95,1506.15,83531.15
97411.65,1532.5,97949.9
118229.25,1551.15,118651.65
127300.75,1612.95,127721.75
143313.85,1632.35,143752.35
146552.5,1598.9,146954.3
159712.3,1570.25,160104.7
159529.1,1560.8,159914.95
160926.6,1542.7,161283.55
161599.15,1544.9,161960.55
163282.65,1551.65,163619.8
164057.3,1562.25,164408.45
163953.45,1585.0,164326.55
164896.55,1585.2,165217.05
166150.35,1729.55,166614.15
166632.55,1730.25,167084.75
167322.0,1752.85,167786.3
167248.65,1754.3,167716.05
140863.75,1743.2,141668.65
125363.0,1700.9,126294.4
105940.25,1677.9,107042.05
91759.95,1680.9,93077.85
71830.85,1731.95,73333.85
62929.25,1673.7,64432.9
47283.45,1687.5,48820.2
44080.75,1700.25,45633.55
31443.45,1769.15,33065.4
32897.2,1843.25,34600.95
31693.1,1846.95,33411.5
31754.65,1863.75,33490.55
31253.35,1836.65,32992.35
31099.85,1842.65,32844.5
30955.85,1805.2,32663.8
29873.45,1799.6,31615.5
28666.0,1627.6,30236.25
28482.0,1624.6,30019.15
28926.8,1663.45,30512.65
29449.85,1683.55,31043.25
30621.7,1708.75,32240.55
30536.95,1741.75,32194.15
31164.4,1737.25,32814.55
30990.1,1758.4,32656.2
30098.45,1731.95,31726.35
29604.9,1752.15,31262.2
29054.7,1722.1,30675.4
29351.7,1729.5,30979.6
29249.85,1764.1,30911.7
27771.05,1704.95,29365.1
28101.2,1692.95,29679.6
28148.75,1673.1,29705.35
26800.45,1711.7,28384.35
27330.8,1695.1,28898.3
27773.65,1729.7,29375.8
27555.2,1712.7,29153.5
27602.5,1722.2,29207.7
27100.85,1723.5,28749.05
26175.25,1671.05,27771.7
25353.5,1648.95,26934.0
23870.1,1646.65,25448.9
23296.8,1610.75,24838.3
22559.65,1606.25,24099.25
21901.25,1560.75,23399.1
21628.05,1519.0,23095.5
21764.65,1483.65,23191.95
22013.4,1470.3,23433.25
21282.25,1441.0,22672.15
21031.05,1348.7,22325.7
21174.15,1318.2,22446.65
21658.35,1319.85,22936.15
20556.35,1301.5,21817.7
20536.9,1277.2,21739.95
21694.7,1281.75,22897.95
21932.65,1273.3,23124.2
21914.0,1287.2,23118.1
22003.45,1280.6,23203.85
22317.2,1272.8,23509.65
22181.35,1239.1,23335.2
22143.8,1206.0,23268.9
22496.7,1210.2,23621.0
23224.95,1245.65,24378.85
25725.6,1317.35,26942.1
28112.95,1364.4,29375.85
28581.75,1376.65,29853.1
28880.85,1378.05,30155.15
28608.05,1384.45,29881.55
29282.35,1410.2,30580.15
29926.85,1448.3,31265.2
30064.05,1496.4,31446.55
29325.3,1532.3,30736.7
29579.15,1540.65,30997.3
28905.95,1521.8,30334.65
26642.3,1511.15,28062.1
26798.95,1538.0,28247.85
26936.75,1526.15,28372.55
26734.1,1516.75,28161.0
26563.3,1509.7,27979.6
26635.75,1516.1,28063.05
26728.7,1532.95,28175.05
27017.65,1522.45,28458.3
26501.25,1518.15,27940.95
24827.15,1514.5,26256.65
25132.45,1689.25,26738.9
25076.7,1759.55,26755.7
24718.1,1802.65,26444.35
24493.45,1804.65,26230.0
23668.2,1776.8,25373.65
22646.05,1743.1,24318.9
22148.55,1675.45,23757.5
21878.9,1639.6,23448.55
21770.5,1629.0,23330.6
21889.4,1662.95,23495.55
24524.8,1687.55,26145.15
24288.05,1658.35,25879.7
24244.95,1658.75,25835.05
24341.0,1675.75,25942.1
24133.05,1682.85,25745.25
24093.2,1700.1,25717.05
23983.05,1720.1,25626.75
23411.5,1741.9,25076.95
23874.6,1736.65,25538.6
23314.75,1675.8,24929.2
20985.25,1497.4,22419.7
21585.5,1461.65,22973.75
22333.95,1475.05,23735.1
22863.3,1493.9,24277.95
22918.4,1500.85,24341.35
22921.9,1474.95,24318.9
23061.3,1495.2,24477.8
23418.75,1492.75,24831.85
24146.3,1568.15,25635.25
24526.8,1601.75,26052.05
22918.45,1630.55,24475.4
23882.4,1666.8,25473.3
27344.65,1768.95,28907.2
28284.75,1778.8,29860.75
28978.95,1758.5,30490.95
29106.15,1755.0,30617.7
29235.45,1729.9,30719.3
29231.0,1733.15,30714.65
28702.05,1712.65,30160.8
28944.1,1700.3,30393.9
29848.15,1681.6,31280.3
29806.05,1741.8,31308.55
29529.75,1729.75,31013.9
