nb_A,nb_W,nb_A_W,nb_A_ma,nb_W_ma
37288.9,2214.3,39503.2,38033.51,2174.4
37598.8,1724.9,39323.7,37845.7,2128.12
41197.7,1615.55,42813.25,38089.88,2077.43
41516.15,1587.0,43103.15,38276.43,2021.0
42376.7,1547.55,43924.25,38426.84,1959.84
43432.7,1529.4,44962.1,38714.62,1900.75
43023.35,1435.85,44459.2,39393.05,1833.11
43290.05,1422.1,44712.15,40083.12,1755.73
43851.25,1422.0,45273.25,40893.07,1675.02
48563.95,1505.2,50069.15,42213.96,1600.38
50806.25,1602.95,52409.2,43565.69,1539.25
50897.3,1628.95,52526.25,44895.54,1529.66
50952.25,1634.2,52586.45,45871.0,1531.52
50016.95,1620.3,51637.25,46721.08,1534.85
49430.5,1589.7,51020.2,47426.46,1539.06
50236.7,1647.2,51883.9,48106.86,1550.84
50067.3,1633.1,51700.4,48811.25,1570.57
49548.75,1554.55,51103.3,49437.12,1583.82
49580.05,1511.35,51091.4,50010.0,1592.75
49659.7,1492.15,51151.85,50119.58,1591.45
46643.6,1521.35,48164.95,49703.31,1583.28
43165.7,1553.4,44719.1,48930.15,1575.73
40441.6,1484.35,41925.95,47879.08,1560.74
40706.8,1444.95,42151.75,46948.07,1543.21
40257.5,1429.75,41687.25,46030.77,1527.22
39212.25,1441.75,40654.0,44928.32,1506.67
39040.6,1466.85,40507.45,43825.65,1490.04
38560.4,1498.3,40058.7,42726.82,1484.42
38836.05,1602.65,40438.7,41652.42,1493.55
34525.9,1558.6,36084.5,40139.04,1500.2
33371.25,1509.9,34881.15,38811.8,1499.05
33431.25,1468.1,34899.35,37838.36,1490.52
33286.65,1478.45,34765.1,37122.87,1489.93
32188.0,1517.55,33705.55,36270.98,1497.19
31097.75,1537.8,32635.55,35355.01,1508.0
29920.7,1470.65,31391.35,34425.85,1510.88
29710.3,1488.55,31198.85,33492.82,1513.05
30116.6,1483.7,31600.3,32648.44,1511.59
29940.45,1487.05,31427.5,31758.88,1500.04
33093.3,1501.2,34594.5,31615.62,1494.3
36799.3,1534.45,38333.75,31958.43,1496.75
37622.3,1499.35,39121.65,32377.53,1499.88
37803.0,1479.65,39282.65,32829.17,1500.0
37158.15,1467.9,38626.05,33326.19,1495.03
37180.95,1455.4,38636.35,33934.51,1486.79
37593.5,1507.6,39101.1,34701.79,1490.48
37775.65,1492.3,39267.95,35508.32,1490.86
37740.2,1480.35,39220.55,36270.68,1490.52
36893.85,1419.85,38313.7,36966.02,1483.8
39264.75,1540.8,40805.55,37583.16,1487.76
39960.85,1523.8,41484.65,37899.32,1486.7
40680.05,1616.2,42296.25,38205.09,1498.38
40432.0,1658.3,42090.3,38468.0,1516.25
40455.6,1596.7,42052.3,38797.74,1529.13
41090.0,1611.15,42701.15,39188.64,1544.71
40972.95,1621.45,42594.4,39526.59,1556.09
40909.3,1658.85,42568.15,39839.96,1572.74
40584.35,1680.8,42265.15,40124.37,1592.79
40616.3,1683.45,42299.75,40496.62,1619.15
37682.0,1657.2,39339.2,40338.34,1630.79
33922.4,1641.9,35564.3,39734.49,1642.6
32385.95,1628.15,34014.1,38905.09,1643.8
32023.8,1638.05,33661.85,38064.26,1641.77
32507.6,1647.2,34154.8,37269.47,1646.82
32250.65,1625.55,33876.2,36385.53,1648.26
31537.75,1553.9,33091.65,35442.01,1641.5
31224.15,1549.25,32773.4,34473.5,1630.54
30699.3,1538.6,32237.9,33484.99,1616.32
30202.55,1462.25,31664.8,32443.62,1594.2
27490.45,1306.3,28796.75,31424.46,1559.12
26020.2,1284.35,27304.55,30634.24,1523.36
25307.9,1201.4,26509.3,29926.44,1480.68
25220.3,1167.35,26387.65,29246.08,1433.62
26028.25,1209.55,27237.8,28598.15,1389.85
26288.1,1218.5,27506.6,28001.9,1349.14
26365.65,1228.3,27593.95,27484.68,1316.58
27067.55,1233.75,28301.3,27069.02,1285.03
27531.25,1321.6,28852.85,26752.22,1263.34
27250.0,1362.6,28612.6,26456.97,1253.37
26780.9,1363.35,28144.25,26386.01,1259.08
26522.7,1306.2,27828.9,26436.26,1261.26
27855.2,1316.1,29171.3,26690.99,1272.73
28148.75,1315.3,29464.05,26983.84,1287.53
28083.5,1314.85,29398.35,27189.36,1298.06
28225.55,1370.1,29595.65,27383.11,1313.22
28282.8,1442.75,29725.55,27574.82,1334.66
28541.2,1461.75,30002.95,27722.18,1357.46
29028.8,1479.15,30507.95,27871.94,1373.22
29729.05,1526.7,31255.75,28119.84,1389.62
29808.85,1541.8,31350.65,28422.64,1407.47
31593.15,1572.9,33166.05,28929.68,1434.14
34108.65,1671.25,35779.9,29555.03,1469.66
34539.15,1716.9,36256.05,30194.07,1509.82
34479.35,1710.55,36189.9,30833.66,1549.38
34081.45,1685.65,35767.1,31419.25,1580.94
34029.5,1678.35,35707.85,31993.91,1604.5
33244.9,1607.9,34852.8,32464.29,1619.12
32859.45,1512.8,34372.25,32847.35,1622.48
35215.6,1457.0,36672.6,33396.0,1615.51
36442.5,1453.55,37896.05,34059.37,1606.68
36336.65,1482.6,37819.25,34533.72,1597.66
35503.1,1483.7,36986.8,34673.16,1578.9
34331.15,1463.45,35794.6,34652.36,1553.55
33586.7,1455.2,35041.9,34563.1,1528.02
33396.75,1395.1,34791.85,34494.63,1498.97
33272.7,1353.45,34626.15,34418.95,1466.48
32960.05,1343.8,34303.85,34390.46,1440.06
32392.9,1314.5,33707.4,34343.81,1420.24
31595.7,1277.3,32873.0,33981.82,1402.26
31184.85,1256.4,32441.25,33456.06,1382.55
28974.9,1223.6,30198.5,32719.88,1356.65
27220.65,1179.95,28400.6,31891.64,1326.28
27196.95,1123.3,28320.25,31178.22,1292.26
26917.85,1126.95,28044.8,30511.33,1259.44
26721.65,1130.3,27851.95,29843.82,1232.96
26484.6,1118.25,27602.85,29165.01,1209.44
26713.15,1135.1,27848.25,28540.32,1188.56
26986.1,1218.8,28204.9,27999.64,1178.99
25012.6,1245.65,26258.25,27341.33,1175.83
24064.4,1256.15,25320.55,26629.29,1175.8
23993.35,1240.9,25234.25,26131.13,1177.54
23881.0,1224.6,25105.6,25797.16,1182.0
23867.0,1244.05,25111.05,25464.17,1194.08
24487.2,1252.9,25740.1,25221.11,1206.67
24305.7,1262.1,25567.8,24979.51,1219.85
24693.45,1270.8,25964.25,24800.4,1235.1
25037.75,1273.5,26311.25,24632.86,1248.95
25521.8,1341.9,26863.7,24486.43,1261.25
25891.05,1410.55,27301.6,24574.27,1277.74
27545.7,1528.3,29074.0,24922.4,1304.96
28203.7,1521.8,29725.5,25343.44,1333.05
27102.1,1456.95,28559.05,25665.54,1356.28
26892.0,1466.0,28358.0,25968.05,1378.48
26515.5,1413.05,27928.55,26170.88,1394.5
25856.25,1371.85,27228.1,26325.93,1405.47
26222.65,1381.6,27604.25,26478.85,1416.55
26138.2,1369.7,27507.9,26588.9,1426.17
26556.75,1328.35,27885.1,26692.39,1424.82
27303.9,1402.85,28706.75,26833.68,1424.05
27371.85,1405.95,28777.8,26816.29,1411.81
27312.35,1418.6,28730.95,26727.16,1401.49
27825.25,1477.35,29302.6,26799.47,1403.53
28206.95,1455.05,29662.0,26930.96,1402.44
27651.95,1458.3,29110.25,27044.61,1406.96
27231.85,1450.7,28682.55,27182.17,1414.84
28014.25,1418.85,29433.1,27361.33,1418.57
28352.6,1403.8,29756.4,27582.77,1421.98
28469.55,1362.3,29831.85,27774.05,1425.38
30021.1,1392.75,31413.85,28045.77,1424.36
30131.05,1311.5,31442.55,28321.69,1414.92
32781.6,1398.1,34179.7,28868.62,1412.87
34326.5,1437.75,35764.25,29518.74,1408.91
35441.75,1494.5,36936.25,30242.22,1412.86
35676.95,1518.15,37195.1,31044.72,1418.84
37576.85,1567.95,39144.8,32079.22,1430.56
38753.65,1602.35,40356.0,33153.16,1448.92
39130.45,1662.7,40793.15,34230.94,1474.8
38837.05,1650.8,40487.85,35267.7,1503.66
38009.6,1586.75,39596.35,36066.54,1523.06
37794.5,1619.2,39413.7,36832.89,1553.82
37899.55,1641.7,39541.25,37344.68,1578.18
37974.65,1614.9,39589.55,37709.5,1595.9
38886.65,1676.25,40562.9,38053.99,1614.08
38797.35,1667.05,40464.4,38366.03,1628.96
38887.55,1670.95,40558.5,38497.1,1639.26
40816.15,1657.5,42473.65,38703.35,1644.78
40329.7,1660.15,41989.85,38823.28,1644.52
40123.15,1649.9,41773.05,38951.89,1644.44
38456.7,1633.6,40090.3,38996.6,1649.12
36786.0,1608.25,38394.25,38895.75,1648.02
35453.85,1503.5,36957.35,38651.18,1634.2
34755.85,1464.75,36220.6,38329.3,1619.19
33303.75,1390.7,34694.45,37771.0,1590.64
34584.6,1393.6,35978.2,37349.73,1563.29
33943.6,1540.7,35484.3,36855.34,1550.26
32735.6,1550.3,34285.9,36047.28,1539.54
32947.55,1491.05,34438.6,35309.06,1522.64
34589.15,1443.45,36032.6,34755.66,1501.99
36624.8,1439.1,38063.9,34572.48,1482.54
37759.15,1480.95,39240.1,34669.79,1469.81
38967.65,1488.75,40456.4,35021.17,1468.34
39188.4,1506.2,40694.6,35464.43,1472.48
38623.9,1531.4,40155.3,35996.44,1486.55
38791.4,1556.4,40347.8,36417.12,1502.83
39510.8,1560.6,41071.4,36973.84,1504.82
36803.1,1590.35,38393.45,37380.59,1508.82
36805.65,1607.45,38413.1,37766.4,1520.46
37544.35,1619.6,39163.95,38061.92,1538.08
38227.85,1545.55,39773.4,38222.22,1548.72
39202.25,1548.15,40750.4,38366.53,1555.45
43281.0,1651.15,44932.15,38797.87,1571.68
45278.7,1712.1,46990.8,39406.9,1592.28
49933.05,1738.4,51671.45,40537.82,1612.98
49409.35,1737.95,51147.3,41599.61,1631.13
53928.3,1660.45,55588.75,43041.36,1641.12
55457.25,1667.9,57125.15,44906.77,1648.87
56514.95,1669.9,58184.85,46877.7,1655.12
55923.15,1824.85,57748.0,48715.58,1675.64
53578.1,1790.95,55369.05,50250.61,1700.18
52281.05,1694.0,53975.05,51558.49,1714.76
50982.15,1636.75,52618.9,52328.6,1713.32
50384.65,1597.2,51981.85,52839.2,1701.84
49300.45,1471.15,50771.6,52775.94,1675.11
54349.45,1427.35,55776.8,53269.95,1644.05
75955.55,1451.2,77406.75,55472.68,1623.12
81814.8,1495.3,83310.1,58108.43,1605.87
84004.7,1501.45,85506.15,60857.4,1589.02
89684.7,1508.3,91193.0,64233.56,1557.36
90194.1,1521.2,91715.3,67895.16,1530.39
89775.55,1543.35,91318.9,71644.61,1515.33
84168.3,1484.65,85652.95,74963.23,1500.12
83226.9,1437.9,84664.8,78247.45,1484.18
80216.75,1426.35,81643.1,81339.08,1479.71
79403.8,1402.0,80805.8,83844.52,1477.17
75534.8,1607.8,77142.6,83802.44,1492.83
79031.3,1577.35,80608.65,83524.09,1501.04
77129.0,1598.0,78727.0,82836.52,1510.69
75428.45,1459.2,76887.65,81410.89,1505.78
75439.6,1475.2,76914.8,79935.44,1501.18
75212.15,1516.05,76728.2,78479.1,1498.45
75084.3,1539.05,76623.35,77570.7,1503.89
74498.05,1531.4,76029.45,76697.82,1513.24
75879.3,1620.1,77499.4,76264.08,1532.61
72982.9,1693.05,74675.95,75621.99,1561.72
52623.5,1667.1,54290.6,73330.86,1567.65
51003.75,1659.9,52663.65,70528.1,1575.9
51582.75,1795.15,53377.9,67973.48,1595.62
45432.5,1760.45,47192.95,64973.88,1625.74
46242.7,1798.7,48041.4,62054.19,1658.1
49040.15,2004.25,51044.4,59436.99,1706.92
50532.2,2040.8,52573.0,56981.78,1757.09
49307.95,2105.7,51413.65,54462.77,1814.52
48175.5,2140.95,50316.45,51692.39,1866.6
49147.55,2158.75,51306.3,49308.86,1913.18
48490.1,1881.25,50371.35,48895.52,1934.59
43818.5,1868.15,45686.65,48176.99,1955.42
45181.55,1913.3,47094.85,47536.87,1967.23
45425.45,1905.75,47331.2,47536.16,1981.76
46357.55,1938.35,48295.9,47547.65,1995.72
47109.95,1933.35,49043.3,47354.63,1988.63
48082.8,2011.6,50094.4,47109.69,1985.71
49045.5,2034.95,51080.45,47083.44,1978.64
51466.15,2087.2,53553.35,47412.51,1973.26
51091.4,2050.9,53142.3,47606.9,1962.48
49744.35,2060.1,51804.45,47732.32,1980.37
46292.75,2063.1,48355.85,47979.74,1999.86
44525.95,2011.95,46537.9,47914.19,2009.72
46212.6,2082.65,48295.25,47992.9,2027.42
44520.9,2100.6,46621.5,47809.24,2043.64
42432.65,1928.6,44361.25,47341.5,2043.16
40619.3,1853.35,42472.65,46595.16,2027.34
41212.65,1834.45,43047.1,45811.87,2007.29
41507.1,1828.25,43335.35,44815.96,1981.4
41028.0,1902.6,42930.6,43809.62,1966.56
42134.35,1926.8,44061.15,43048.62,1953.24
47293.8,2195.05,49488.85,43148.73,1966.43
49145.65,2324.4,51470.05,43610.7,1997.68
50420.45,2350.35,52770.8,44031.48,2024.45
50709.45,2356.2,53065.65,44650.34,2050.0
51327.4,2389.55,53716.95,45539.82,2096.1
52076.65,2409.3,54485.95,46685.55,2151.69
52093.5,2409.9,54503.4,47773.64,2209.24
48731.8,2310.15,51041.95,48496.1,2257.43
47542.4,2340.75,49883.15,49147.55,2301.24
47017.15,2369.25,49386.4,49635.82,2345.49
47079.15,2360.45,49439.6,49614.36,2362.03
46568.45,2248.0,48816.45,49356.64,2354.39
45253.9,2220.7,47474.6,48839.99,2341.43
44842.0,2157.5,46999.5,48253.24,2321.55
45505.7,2222.15,47727.85,47671.07,2304.82
46334.95,2279.9,48614.85,47096.9,2291.88
46327.4,2246.15,48573.55,46520.29,2275.5
46965.25,2205.95,49171.2,46343.64,2265.08
48133.4,2270.5,50403.9,46402.74,2258.05
46081.3,2219.2,48300.5,46309.15,2243.05
43619.05,1964.2,45583.25,45963.14,2203.43
41062.95,1841.85,42904.8,45412.59,2162.81
39736.6,1817.55,41554.15,44860.86,2122.5
38468.25,1779.2,40247.45,44223.48,2084.66
37562.55,1710.65,39273.2,43429.17,2033.52
36296.65,1625.75,37922.4,42425.34,1968.1
35493.45,1610.65,37104.1,41341.94,1904.55
34923.8,1584.6,36508.4,40137.8,1842.41
34501.45,1533.75,36035.2,38774.61,1768.74
34784.75,1510.3,36295.05,37644.95,1697.85
33480.05,1451.8,34931.85,36631.05,1646.61
32676.05,1454.15,34130.2,35792.36,1607.84
32035.0,1418.75,33453.75,35022.2,1567.96
32235.6,1440.9,33676.5,34398.94,1534.13
30558.65,1309.65,31868.3,33698.54,1494.03
29643.75,1244.35,30888.1,33033.25,1455.89
28430.0,1230.7,29660.7,32326.91,1417.9
27198.05,1234.2,28432.25,31554.34,1382.86
25572.5,1107.95,26680.45,30661.44,1340.28
26334.75,1100.3,27435.05,29816.44,1299.28
23620.85,1079.35,24700.2,28830.52,1262.03
24111.3,1018.95,25130.25,27974.04,1218.51
24295.05,1119.95,25415.0,27200.05,1188.63
24569.9,1150.5,25720.4,26433.48,1159.59
24240.3,1159.7,25400.0,25801.64,1144.6
23822.05,1140.2,24962.25,25219.47,1134.18
23934.65,1139.25,25073.9,24769.94,1125.04
24012.8,1122.35,25135.15,24451.41,1113.85
24559.5,1166.35,25725.85,24350.12,1119.69
24731.65,1163.2,25894.85,24189.8,1125.98
25347.9,1176.4,26524.3,24362.51,1135.68
26000.25,1183.75,27184.0,24551.4,1152.16
27890.1,1228.3,29118.4,24910.91,1163.0
28803.05,1211.3,30014.35,25334.22,1169.08
29359.6,1293.45,30653.05,25846.16,1182.46
29617.0,1301.4,30918.4,26425.65,1198.58
29658.15,1285.35,30943.5,26998.0,1213.18
29535.65,1268.5,30804.15,27550.28,1227.8
29159.8,1240.2,30400.0,28010.31,1235.19
31244.8,1320.75,32565.55,28661.63,1250.94
31941.45,1387.8,33329.25,29320.98,1272.08
30970.85,1385.55,32356.4,29818.04,1292.26
30940.9,1276.1,32217.0,30123.12,1297.04
30629.0,1240.25,31869.25,30305.72,1299.94
31078.6,1246.3,32324.9,30477.62,1295.22
31338.3,1294.85,32633.15,30649.75,1294.56
31344.9,1297.0,32641.9,30818.42,1295.73
31914.9,1328.65,33243.55,31056.35,1301.74
31402.6,1295.05,32697.65,31280.63,1307.23
31588.75,1305.25,32894.0,31315.02,1305.68
31100.9,1297.55,32398.45,31230.97,1296.65
31372.0,1326.15,32698.15,31271.09,1290.71
30604.95,1295.9,31900.85,31237.49,1292.69
30185.6,1430.3,31615.9,31193.15,1311.7
30179.95,1374.9,31554.85,31103.29,1324.56
29904.5,1365.75,31270.25,30959.9,1331.65
31144.85,1411.95,32556.8,30939.9,1343.14
31256.5,1412.45,32668.95,30874.06,1351.52
32279.1,1467.4,33746.5,30961.71,1368.76
29635.7,1553.0,31188.7,30766.41,1393.54
29001.85,1506.75,30508.6,30556.5,1414.46
29931.3,1542.7,31474.0,30412.43,1436.11
30629.65,1587.6,32217.25,30414.9,1465.28
31797.65,1805.95,33603.6,30576.11,1502.85
32233.85,1811.85,34045.7,30781.5,1546.54
33696.75,1821.15,35517.9,31160.72,1592.08
33605.65,1818.15,35423.8,31406.8,1632.7
33958.6,1836.35,35794.95,31677.01,1675.09
33584.6,1821.45,35406.05,31807.56,1710.49
34017.25,1830.15,35847.4,32245.71,1738.21
34158.4,1838.15,35996.55,32761.37,1771.35
34621.0,1865.95,36486.95,33230.34,1803.68
33823.4,2050.05,35873.45,33549.72,1849.92
33596.3,1970.9,35567.2,33729.58,1866.42
35080.95,2046.6,37127.55,34014.29,1889.89
36707.95,2106.2,38814.15,34315.41,1918.4
36363.65,2255.8,38619.45,34591.21,1962.16
36532.2,2270.9,38803.1,34848.57,2005.62
36569.45,2301.35,38870.8,35147.06,2053.6
36557.2,2285.05,38842.25,35401.05,2099.1
36275.4,2266.4,38541.8,35612.75,2141.92
36760.95,2276.95,39037.9,35826.75,2183.02
37602.2,2296.8,39899.0,36204.63,2207.7
37603.5,2150.9,39754.4,36605.34,2225.7
38529.8,2226.85,40756.65,36950.23,2243.72
38288.25,2170.15,40458.4,37108.26,2250.12
40543.7,2237.6,42781.3,37526.26,2248.3
39705.3,2207.8,41913.1,37843.57,2241.98
42760.9,2273.25,45034.15,38462.72,2239.18
44266.45,2298.9,46565.35,39233.65,2240.56
44606.0,2340.05,46946.05,40066.7,2247.93
46128.15,2372.7,48500.85,41003.43,2257.5
48518.3,2282.15,50800.45,42095.04,2256.04
48629.65,2232.35,50862.0,43197.65,2264.18
49326.2,2189.6,51515.8,44277.29,2260.46
50383.7,2179.85,52563.55,45486.84,2261.42
49869.05,2022.25,51891.3,46419.37,2239.89
54923.7,2075.4,56999.1,47941.21,2226.65
54645.05,2005.35,56650.4,49129.62,2199.86
55266.0,1927.4,57193.4,50229.58,2162.71
55309.7,1963.95,57273.65,51299.95,2125.1
54739.9,1957.3,56697.2,52161.13,2083.56
53496.5,1969.7,55466.2,52658.94,2052.31
58414.6,1943.4,60358.0,53637.44,2023.42
60451.9,1925.1,62377.0,54750.01,1996.97
59909.05,1942.8,61851.85,55702.55,1973.26
58735.05,1921.8,60656.85,56589.14,1963.22
59703.45,1917.8,61621.25,57067.12,1947.46
56671.55,1862.1,58533.65,57269.77,1933.13
55176.35,1855.7,57032.05,57260.81,1925.96
54345.7,1819.55,56165.25,57164.4,1911.52
52746.5,1757.85,54504.35,56965.06,1891.58
50799.55,1830.95,52630.5,56695.37,1877.7
50314.55,1808.35,52122.9,55885.37,1864.2
47602.85,1759.5,49362.35,54600.46,1847.64
44737.4,1707.9,46445.3,53083.3,1824.15
44638.75,1677.3,46316.05,51673.66,1799.7
39466.8,1606.4,41073.2,49650.0,1768.56
38941.25,1619.7,40560.95,47876.97,1744.32
37815.15,1554.35,39369.5,46140.85,1714.18
38452.45,1578.7,40031.15,44551.52,1690.1
38800.45,1688.05,40488.5,43156.92,1683.12
38188.75,1667.5,39856.25,41895.84,1666.78
31985.25,1604.65,33589.9,40062.91,1646.41
28414.4,1522.7,29937.1,38144.06,1622.72
27470.8,1488.05,28958.85,36417.41,1600.74
26157.75,1431.6,27589.35,34569.31,1576.17
24819.7,1411.45,26231.15,33104.6,1556.68
24953.25,1417.75,26371.0,31705.8,1536.48
23834.7,1361.9,25196.6,30307.75,1517.24
23897.3,1338.85,25236.15,28852.23,1493.25
22587.05,1310.2,23897.25,27230.9,1455.46
21645.3,1123.35,22768.65,25576.55,1401.05
21702.9,1125.1,22828.0,24548.31,1353.1
21274.35,1119.4,22393.75,23834.31,1312.76
21767.65,1145.95,22913.6,23264.0,1278.56
21916.45,1196.8,23113.25,22839.86,1255.08
22078.65,1195.1,23273.75,22565.76,1233.44
29869.9,1172.7,31042.6,23057.42,1208.94
29814.95,1158.45,30973.4,23655.45,1188.59
28647.45,1079.7,29727.15,24130.47,1162.68
27508.85,911.5,28420.35,24622.64,1122.8
27668.65,851.0,28519.65,25224.98,1095.57
27726.45,847.25,28573.7,25827.34,1067.78
27484.25,848.1,28332.35,26448.32,1040.66
27537.9,848.15,28386.05,27025.35,1010.88
27763.2,855.1,28618.3,27610.02,976.71
27802.4,861.3,28663.7,28182.4,943.32
27379.9,831.9,28211.8,27933.4,909.24
27297.2,828.6,28125.8,27681.62,876.26
27248.0,827.1,28075.1,27541.68,851.0
27491.5,816.65,28308.15,27539.94,841.52
28139.65,832.0,28971.65,27587.04,839.62
27873.55,814.0,28687.55,27601.75,836.29
27813.2,798.1,28611.3,27634.65,831.29
27556.45,777.7,28334.15,27636.5,824.25
26972.1,720.45,27692.55,27557.4,810.78
26756.7,729.4,27486.1,27452.82,797.59
18463.75,716.4,19180.15,26561.21,786.04
18442.95,717.6,19160.55,25675.79,774.94
18605.4,725.3,19330.7,24811.52,764.76
18322.85,722.1,19044.95,23894.66,755.3
18351.15,724.9,19076.05,22915.81,744.6
18544.9,739.1,19284.0,21982.94,737.11
18580.0,742.4,19322.4,21059.62,731.54
18900.75,743.65,19644.4,20194.06,728.13
19940.7,760.75,20701.45,19490.92,732.16
21787.35,775.3,22562.65,18993.98,736.75
22247.0,840.95,23087.95,19372.3,749.2
22520.8,852.75,23373.55,19780.09,762.72
22697.0,849.8,23546.8,20189.25,775.17
22935.7,859.7,23795.4,20650.54,788.93
23125.05,853.95,23979.0,21127.92,801.83
23501.85,884.75,24386.6,21623.62,816.4
24282.95,948.5,25231.45,22193.92,837.01
25757.05,958.55,26715.6,22879.54,858.5
26407.15,967.95,27375.1,23526.19,879.22
26433.0,953.2,27386.2,23990.75,897.01
27086.45,973.5,28059.95,24474.7,910.26
27209.7,1046.2,28255.9,24943.59,929.61
27154.75,1055.35,28210.1,25389.36,950.16
27350.45,1057.1,28407.55,25830.84,969.9
27358.75,1071.25,28430.0,26254.21,991.64
27423.35,1126.75,28550.1,26646.36,1015.84
27918.65,1165.2,29083.85,27009.93,1037.51
27771.95,1194.55,28966.5,27211.42,1061.1
26999.1,1202.8,28201.9,27270.62,1084.59
25705.35,1281.6,26986.95,27197.85,1117.43
25672.5,1257.6,26930.1,27056.46,1145.84
25486.65,1258.7,26745.35,26884.15,1167.09
25470.8,1256.7,26727.5,26715.75,1187.23
25105.55,1251.35,26356.9,26491.26,1206.65
26948.8,1296.6,28245.4,26450.27,1229.19
27433.6,1286.3,28719.9,26451.29,1245.14
27647.05,1222.7,28869.75,26424.14,1250.89
27834.45,1269.5,29103.95,26430.38,1258.38
27762.35,1265.75,29028.1,26506.71,1264.68
29854.45,1316.9,31171.35,26921.62,1268.21
33950.9,1483.25,35434.15,27749.46,1290.78
35729.95,1447.55,37177.5,28773.79,1309.66
36212.45,1471.55,37684.0,29847.96,1331.14
36798.2,1491.1,38289.3,31017.22,1355.12
36976.65,1497.5,38474.15,32020.01,1375.21
36952.0,1504.5,38456.5,32971.85,1397.03
36365.4,1471.9,37837.3,33843.68,1421.95
36281.25,1452.5,37733.75,34688.36,1440.25
36043.5,1433.85,37477.35,35516.48,1457.06
35608.65,1389.1,36997.75,36091.9,1464.28
35720.7,1402.3,37123.0,36268.88,1456.18
35958.1,1404.0,37362.1,36291.69,1451.83
36678.95,1439.65,38118.6,36338.34,1448.64
37659.25,1450.55,39109.8,36424.44,1444.58
35803.4,1500.7,37304.1,36307.12,1444.9
35138.3,1528.7,36667.0,36125.75,1447.33
34748.5,1544.9,36293.4,35964.06,1454.62
33298.55,1519.3,34817.85,35665.79,1461.3
33280.45,1514.0,34794.45,35389.48,1469.32
31564.25,1486.55,33050.8,34985.04,1479.06
27457.3,1313.3,28770.6,34158.7,1470.16
25511.65,1285.85,26797.5,33114.06,1458.35
25491.15,1267.05,26758.2,31995.28,1441.09
24798.95,1244.55,26043.5,30709.25,1420.49
24875.75,1234.95,26110.7,29616.48,1393.92
24991.4,1165.0,26156.4,28601.8,1357.54
25596.4,1181.55,26777.95,27686.59,1321.21
26136.1,1256.9,27393.0,26970.34,1294.97
27121.4,1330.15,28451.55,26354.44,1276.58
28128.6,1343.85,29472.45,26010.87,1262.32
28037.0,1324.45,29361.45,26068.84,1263.43
