Timestamp,nb_A,nb_W,nb_A_W
2017-07-07 06:13:30,6172,424,6458
2017-07-07 06:14:00,7022,643,7605
2017-07-07 06:14:30,7576,503,8019
2017-07-07 06:15:00,9525,431,9887
2017-07-07 06:15:30,5428,321,5677
2017-07-07 06:16:00,4064,640,4676
2017-07-07 06:16:30,3438,276,3687
2017-07-07 06:17:00,1918,160,2057
2017-07-07 06:17:30,4265,122,4318
2017-07-07 06:18:00,5231,339,5566
2017-07-07 06:18:30,5633,452,6083
2017-07-07 06:19:00,3380,231,3571
2017-07-07 06:19:30,2211,168,2301
2017-07-07 06:20:00,4657,237,4614
2017-07-07 06:20:30,3457,230,3577
2017-07-07 06:21:00,5582,183,5388
2017-07-07 06:21:30,5211,323,5511
2017-07-07 06:22:00,17745,224,17951
2017-07-07 06:22:30,5905,310,6211
2017-07-07 06:23:00,4912,244,5146
2017-07-07 06:23:30,3046,300,3015
2017-07-07 06:24:00,4270,187,4419
2017-07-07 06:24:30,5135,289,5421
2017-07-07 06:25:00,4987,379,5356
2017-07-07 06:25:30,4815,313,5062
2017-07-07 06:26:00,3412,199,3611
2017-07-07 06:26:30,5956,321,6266
2017-07-07 06:27:00,3408,218,3402
2017-07-07 06:27:30,4012,227,4234
2017-07-07 06:28:00,3509,249,3755
2017-07-07 06:28:30,3421,662,4022
2017-07-07 06:29:00,3360,371,3612
2017-07-07 06:29:30,3213,495,3677
2017-07-07 06:30:00,2161,225,2366
2017-07-07 06:30:30,4873,379,5236
2017-07-07 06:31:00,3717,279,3991
2017-07-07 06:31:30,2683,194,2860
2017-07-07 06:32:00,4165,169,4291
2017-07-07 06:32:30,6474,271,6636
2017-07-07 06:33:00,4601,226,4780
2017-07-07 06:33:30,5685,216,5814
2017-07-07 06:34:00,3218,173,3349
2017-07-07 06:34:30,6472,437,6896
2017-07-07 06:35:00,5615,256,5867
2017-07-07 06:35:30,8645,293,8783
2017-07-07 06:36:00,4303,323,4593
2017-07-07 06:36:30,4798,323,4972
2017-07-07 06:37:00,4056,290,4317
2017-07-07 06:37:30,3064,111,3003
2017-07-07 06:38:00,6468,166,6613
2017-07-07 06:38:30,5565,268,5640
2017-07-07 06:39:00,5267,405,5665
2017-07-07 06:39:30,7504,346,7520
2017-07-07 06:40:00,6690,701,7367
2017-07-07 06:40:30,4932,563,5386
2017-07-07 06:41:00,31108,248,29267
2017-07-07 06:41:30,8698,368,9053
2017-07-07 06:42:00,3418,362,3764
2017-07-07 06:42:30,1973,303,2214
2017-07-07 06:43:00,4702,410,5089
2017-07-07 06:43:30,4156,280,4434
2017-07-07 06:44:00,3477,376,3834
2017-07-07 06:44:30,3133,346,3434
2017-07-07 06:45:00,4502,374,4689
2017-07-07 06:45:30,4662,504,5119
2017-07-07 06:46:00,3679,192,3868
2017-07-07 06:46:30,3308,206,3502
2017-07-07 06:47:00,10098,759,10818
2017-07-07 06:47:30,6479,560,6775
2017-07-07 06:48:00,5956,214,6166
2017-07-07 06:48:30,5166,120,4850
2017-07-07 06:49:00,3112,160,3271
2017-07-07 06:49:30,3452,159,3543
2017-07-07 06:50:00,3939,117,4054
2017-07-07 06:50:30,3507,130,3100
2017-07-07 06:51:00,7179,417,7582
2017-07-07 06:51:30,4575,200,4702
2017-07-07 06:52:00,7365,715,8078
2017-07-07 06:52:30,7146,737,7879
2017-07-07 06:53:00,4526,315,4822
2017-07-07 06:53:30,4374,288,4602
2017-07-07 06:54:00,3719,208,3907
2017-07-07 06:54:30,3955,235,3936
2017-07-07 06:55:00,6267,186,6327
2017-07-07 06:55:30,4602,138,4728
2017-07-07 06:56:00,6691,219,6857
2017-07-07 06:56:30,4520,597,5081
2017-07-07 06:57:00,5467,199,5612
2017-07-07 06:57:30,5819,433,6103
2017-07-07 06:58:00,7187,552,7694
2017-07-07 06:58:30,5150,544,5671
2017-07-07 06:59:00,3748,272,4018
2017-07-07 06:59:30,4084,183,3980
2017-07-07 07:00:00,13611,469,14078
2017-07-07 07:00:30,11091,642,11709
2017-07-07 07:01:00,5974,413,6366
2017-07-07 07:01:30,7218,414,7501
2017-07-07 07:02:00,6049,606,6593
2017-07-07 07:02:30,3399,245,3530
2017-07-07 07:03:00,3068,161,3167
2017-07-07 07:03:30,6322,151,6473
2017-07-07 07:04:00,3778,262,3833
2017-07-07 07:04:30,3585,247,3809
2017-07-07 07:05:00,7662,276,7798
2017-07-07 07:05:30,5483,206,5594
2017-07-07 07:06:00,4536,289,4757
2017-07-07 07:06:30,5328,449,5734
2017-07-07 07:07:00,4420,394,4807
2017-07-07 07:07:30,5232,295,5501
2017-07-07 07:08:00,7183,359,7525
2017-07-07 07:08:30,7270,448,7709
2017-07-07 07:09:00,4641,295,4676
2017-07-07 07:09:30,6550,215,6692
2017-07-07 07:10:00,6223,494,6707
2017-07-07 07:10:30,3355,272,3585
2017-07-07 07:11:00,3876,188,3865
2017-07-07 07:11:30,5831,323,6045
2017-07-07 07:12:00,5609,192,5726
2017-07-07 07:12:30,21640,475,22115
2017-07-07 07:13:00,4861,219,5067
2017-07-07 07:13:30,5448,268,5702
2017-07-07 07:14:00,18823,258,18738
2017-07-07 07:14:30,3911,211,4101
2017-07-07 07:15:00,7475,450,7898
2017-07-07 07:15:30,6624,446,6976
2017-07-07 07:16:00,4442,284,4721
2017-07-07 07:16:30,4847,220,5064
2017-07-07 07:17:00,2755,167,2786
2017-07-07 07:17:30,4467,127,4593
2017-07-07 07:18:00,7173,525,7693
2017-07-07 07:18:30,4306,206,4503
2017-07-07 07:19:00,2658,183,2601
2017-07-07 07:19:30,4341,270,4575
2017-07-07 07:20:00,7071,389,7390
2017-07-07 07:20:30,5103,249,5270
2017-07-07 07:21:00,5128,247,5343
2017-07-07 07:21:30,6812,334,7135
2017-07-07 07:22:00,4739,392,4909
2017-07-07 07:22:30,5378,171,5476
2017-07-07 07:23:00,5146,259,5251
2017-07-07 07:23:30,5845,271,6098
2017-07-07 07:24:00,8010,429,8408
2017-07-07 07:24:30,6565,764,6938
2017-07-07 07:25:00,4626,176,4780
2017-07-07 07:25:30,5747,176,5860
2017-07-07 07:26:00,4228,139,4309
2017-07-07 07:26:30,3745,363,3715
2017-07-07 07:27:00,4639,142,4684
2017-07-07 07:27:30,3935,250,4154
2017-07-07 07:28:00,2184,220,2366
2017-07-07 07:28:30,2349,177,2468
2017-07-07 07:29:00,5216,199,5409
2017-07-07 07:29:30,5202,426,5402
2017-07-07 07:30:00,4111,102,4213
2017-07-07 07:30:30,5091,206,5115
2017-07-07 07:31:00,4296,437,4706
2017-07-07 07:31:30,36143,442,36474
2017-07-07 07:32:00,12541,455,12899
2017-07-07 07:32:30,7998,283,8274
2017-07-07 07:33:00,5202,231,5275
2017-07-07 07:33:30,6291,210,6477
2017-07-07 07:34:00,4698,220,4878
2017-07-07 07:34:30,3449,185,3633
2017-07-07 07:35:00,6925,554,7326
2017-07-07 07:35:30,4700,216,4758
2017-07-07 07:36:00,5652,214,5770
2017-07-07 07:36:30,5775,247,6011
2017-07-07 07:37:00,3964,161,4052
2017-07-07 07:37:30,5884,277,6076
2017-07-07 07:38:00,7411,213,7536
2017-07-07 07:38:30,3296,206,3333
2017-07-07 07:39:00,7778,313,8076
2017-07-07 07:39:30,5659,297,5852
2017-07-07 07:40:00,32809,2320,35126
2017-07-07 07:40:30,21134,566,21685
2017-07-07 07:41:00,49794,255,49792
2017-07-07 07:41:30,21877,270,22147
2017-07-07 07:42:00,3895,173,4060
2017-07-07 07:42:30,35468,2131,37479
2017-07-07 07:43:00,8923,294,9167
2017-07-07 07:43:30,13013,175,12752
2017-07-07 07:44:00,12512,234,12672
2017-07-07 07:44:30,4749,211,4803
2017-07-07 07:45:00,5448,202,5621
2017-07-07 07:45:30,6126,178,6014
2017-07-07 07:46:00,3503,196,3662
2017-07-07 07:46:30,5826,200,5969
2017-07-07 07:47:00,3804,132,3936
2017-07-07 07:47:30,5879,207,6079
2017-07-07 07:48:00,5285,146,5255
2017-07-07 07:48:30,5852,122,5888
2017-07-07 07:49:00,4434,192,4581
2017-07-07 07:49:30,10424,1029,11451
2017-07-07 07:50:00,7830,998,8424
2017-07-07 07:50:30,5112,267,5249
2017-07-07 07:51:00,6349,156,6442
2017-07-07 07:51:30,4195,128,4175
2017-07-07 07:52:00,6759,356,6829
2017-07-07 07:52:30,8862,900,9758
2017-07-07 07:53:00,5983,826,6385
2017-07-07 07:53:30,7961,547,8439
2017-07-07 07:54:00,5950,725,6674
2017-07-07 07:54:30,4326,432,4611
2017-07-07 07:55:00,6006,261,6150
2017-07-07 07:55:30,7279,306,7564
2017-07-07 07:56:00,7813,244,7947
2017-07-07 07:56:30,7224,178,7214
2017-07-07 07:57:00,6911,234,7030
2017-07-07 07:57:30,6224,241,6105
2017-07-07 07:58:00,7167,211,7351
2017-07-07 07:58:30,7358,206,7549
2017-07-07 07:59:00,4513,229,4742
2017-07-07 07:59:30,7219,443,7631
2017-07-07 08:00:00,7207,570,7777
2017-07-07 08:00:30,5674,436,6062
2017-07-07 08:01:00,6272,211,6024
2017-07-07 08:01:30,5894,188,6067
2017-07-07 08:02:00,5894,251,6036
2017-07-07 08:02:30,7683,181,7863
2017-07-07 08:03:00,6047,145,5831
2017-07-07 08:03:30,4109,204,4048
2017-07-07 08:04:00,34418,1026,35314
2017-07-07 08:04:30,54553,3316,57702
2017-07-07 08:05:00,31586,774,32340
2017-07-07 08:05:30,13922,1705,15448
2017-07-07 08:06:00,13975,768,14234
2017-07-07 08:06:30,7144,263,7302
2017-07-07 08:07:00,6455,477,6923
2017-07-07 08:07:30,3817,211,4004
2017-07-07 08:08:00,4340,189,4481
2017-07-07 08:08:30,4503,324,4597
2017-07-07 08:09:00,5500,340,5804
2017-07-07 08:09:30,5189,395,5564
2017-07-07 08:10:00,3483,296,3725
2017-07-07 08:10:30,3836,143,3949
2017-07-07 08:11:00,2506,228,2615
2017-07-07 08:11:30,4736,247,4917
2017-07-07 08:12:00,4039,174,4210
2017-07-07 08:12:30,5172,500,5627
2017-07-07 08:13:00,5108,132,5184
2017-07-07 08:13:30,9038,174,9094
2017-07-07 08:14:00,8099,364,8437
2017-07-07 08:14:30,7539,245,7704
2017-07-07 08:15:00,5290,221,5448
2017-07-07 08:15:30,7840,265,8094
2017-07-07 08:16:00,8263,383,8557
2017-07-07 08:16:30,6748,228,6975
2017-07-07 08:17:00,4986,364,5346
2017-07-07 08:17:30,7596,296,7696
2017-07-07 08:18:00,8895,586,9456
2017-07-07 08:18:30,7176,482,7656
2017-07-07 08:19:00,6424,588,7012
2017-07-07 08:19:30,5688,297,5970
2017-07-07 08:20:00,1818,224,2037
2017-07-07 08:20:30,3977,270,4237
2017-07-07 08:21:00,6790,355,7143
2017-07-07 08:21:30,34339,331,34667
2017-07-07 08:22:00,4828,115,4868
2017-07-07 08:22:30,4857,216,5048
2017-07-07 08:23:00,4788,468,5165
2017-07-07 08:23:30,7985,537,8407
2017-07-07 08:24:00,3584,118,3634
2017-07-07 08:24:30,6147,420,6352
2017-07-07 08:25:00,5502,171,5658
2017-07-07 08:25:30,4131,100,4231
2017-07-07 08:26:00,4685,83,4768
2017-07-07 08:26:30,4747,151,4882
2017-07-07 08:27:00,2648,193,2774
2017-07-07 08:27:30,3454,188,3617
2017-07-07 08:28:00,2940,145,3027
2017-07-07 08:28:30,4949,148,5056
2017-07-07 08:29:00,4349,146,4435
2017-07-07 08:29:30,4774,134,4871
2017-07-07 08:30:00,3997,160,4102
2017-07-07 08:30:30,5142,173,5309
2017-07-07 08:31:00,2086,146,2219
2017-07-07 08:31:30,2361,103,2221
2017-07-07 08:32:00,2726,89,2800
2017-07-07 08:32:30,4067,198,4213
2017-07-07 08:33:00,12068,1464,13516
2017-07-07 08:33:30,13370,358,13499
2017-07-07 08:34:00,4583,124,4704
2017-07-07 08:34:30,8294,891,9114
2017-07-07 08:35:00,6387,688,7075
2017-07-07 08:35:30,5201,205,5318
2017-07-07 08:36:00,7208,176,7365
2017-07-07 08:36:30,2364,107,2420
2017-07-07 08:37:00,2069,138,2201
2017-07-07 08:37:30,7677,294,7883
2017-07-07 08:38:00,4623,138,4737
2017-07-07 08:38:30,4543,142,4681
2017-07-07 08:39:00,2657,255,2904
2017-07-07 08:39:30,4560,461,4992
2017-07-07 08:40:00,4221,311,4527
2017-07-07 08:40:30,3430,196,3579
2017-07-07 08:41:00,4220,327,4534
2017-07-07 08:41:30,4050,284,4228
2017-07-07 08:42:00,5061,253,5199
2017-07-07 08:42:30,6413,186,6597
2017-07-07 08:43:00,4762,227,4965
2017-07-07 08:43:30,3640,261,3899
2017-07-07 08:44:00,6578,237,6790
2017-07-07 08:44:30,4761,232,4694
2017-07-07 08:45:00,4967,561,5522
2017-07-07 08:45:30,5548,135,5675
2017-07-07 08:46:00,4930,148,5077
2017-07-07 08:46:30,5088,113,5189
2017-07-07 08:47:00,4000,98,4098
2017-07-07 08:47:30,3217,106,3315
2017-07-07 08:48:00,4894,140,5014
2017-07-07 08:48:30,6846,210,6949
2017-07-07 08:49:00,4293,198,4474
2017-07-07 08:49:30,3695,209,3856
2017-07-07 08:50:00,6582,127,6695
2017-07-07 08:50:30,5136,188,5280
2017-07-07 08:51:00,7449,205,7644
2017-07-07 08:51:30,3389,175,3554
2017-07-07 08:52:00,6145,176,6276
2017-07-07 08:52:30,3302,122,3417
2017-07-07 08:53:00,22104,266,22156
2017-07-07 08:53:30,14937,322,15257
2017-07-07 08:54:00,4376,112,4463
2017-07-07 08:54:30,4315,136,4365
2017-07-07 08:55:00,17802,113,17845
2017-07-07 08:55:30,3334,111,3379
2017-07-07 08:56:00,6066,342,6400
2017-07-07 08:56:30,4897,215,5058
2017-07-07 08:57:00,5872,236,5903
2017-07-07 08:57:30,6713,114,6795
2017-07-07 08:58:00,4297,161,4448
2017-07-07 08:58:30,2925,221,3129
2017-07-07 08:59:00,2317,114,2420
2017-07-07 08:59:30,3437,88,3518
2017-07-07 09:00:00,4243,129,4340
2017-07-07 09:00:30,3385,147,3515
2017-07-07 09:01:00,3813,181,3952
2017-07-07 09:01:30,11551,239,11575
2017-07-07 09:02:00,12577,1043,13589
2017-07-07 09:02:30,9488,275,9730
2017-07-07 09:03:00,6935,280,7171
2017-07-07 09:03:30,7804,220,7965
2017-07-07 09:04:00,7466,275,7741
2017-07-07 09:04:30,6021,242,6261
2017-07-07 09:05:00,3019,173,2988
2017-07-07 09:05:30,5456,214,5374
2017-07-07 09:06:00,7514,185,7695
2017-07-07 09:06:30,4268,183,4216
2017-07-07 09:07:00,4350,234,4554
2017-07-07 09:07:30,7183,280,7350
2017-07-07 09:08:00,6622,324,6878
2017-07-07 09:08:30,3885,176,4018
2017-07-07 09:09:00,4672,266,4922
2017-07-07 09:09:30,4812,168,4938
2017-07-07 09:10:00,3091,258,3348
2017-07-07 09:10:30,5525,267,5400
2017-07-07 09:11:00,13743,993,14539
2017-07-07 09:11:30,8084,1195,9254
2017-07-07 09:12:00,37407,791,38185
2017-07-07 09:12:30,4295,247,4526
2017-07-07 09:13:00,4272,145,4378
2017-07-07 09:13:30,4385,123,4484
2017-07-07 09:14:00,4688,145,4807
2017-07-07 09:14:30,4745,334,5071
2017-07-07 09:15:00,5708,231,5936
2017-07-07 09:15:30,4153,175,4327
2017-07-07 09:16:00,4804,240,5012
2017-07-07 09:16:30,4445,262,4701
2017-07-07 09:17:00,6181,386,6566
2017-07-07 09:17:30,7007,522,7528
2017-07-07 09:18:00,5476,244,5688
2017-07-07 09:18:30,5736,410,6142
2017-07-07 09:19:00,4276,166,4416
2017-07-07 09:19:30,2570,82,2401
2017-07-07 09:20:00,3971,204,4164
2017-07-07 09:20:30,2306,180,2475
2017-07-07 09:21:00,6162,160,6302
2017-07-07 09:21:30,3301,169,3455
2017-07-07 09:22:00,3798,205,3996
2017-07-07 09:22:30,2106,184,2038
2017-07-07 09:23:00,1532,125,1641
2017-07-07 09:23:30,1435,91,1510
2017-07-07 09:24:00,2498,161,2591
2017-07-07 09:24:30,5116,155,5143
2017-07-07 09:25:00,3917,248,4154
2017-07-07 09:25:30,22168,319,22483
2017-07-07 09:26:00,18486,324,18810
2017-07-07 09:26:30,5179,213,5311
2017-07-07 09:27:00,4565,291,4778
2017-07-07 09:27:30,4975,175,5150
2017-07-07 09:28:00,6980,478,7450
2017-07-07 09:28:30,4437,168,4508
2017-07-07 09:29:00,3620,164,3784
2017-07-07 09:29:30,3268,137,3235
2017-07-07 09:30:00,3711,122,3800
2017-07-07 09:30:30,3238,297,3527
2017-07-07 09:31:00,2344,218,2545
2017-07-07 09:31:30,3556,226,3767
2017-07-07 09:32:00,3555,210,3729
2017-07-07 09:32:30,4423,224,4619
2017-07-07 09:33:00,3250,207,3397
2017-07-07 09:33:30,4369,153,4501
2017-07-07 09:34:00,3312,178,3459
2017-07-07 09:34:30,2125,230,2234
2017-07-07 09:35:00,3742,186,3905
2017-07-07 09:35:30,2085,188,2249
2017-07-07 09:36:00,4158,284,4429
2017-07-07 09:36:30,3641,175,3785
2017-07-07 09:37:00,10747,487,11150
2017-07-07 09:37:30,3598,1155,4673
2017-07-07 09:38:00,6753,482,6777
2017-07-07 09:38:30,3658,147,3803
2017-07-07 09:39:00,4098,244,4341
2017-07-07 09:39:30,5911,270,6089
2017-07-07 09:40:00,6050,670,6689
2017-07-07 09:40:30,5411,805,6173
2017-07-07 09:41:00,6442,781,7223
2017-07-07 09:41:30,5474,481,5926
2017-07-07 09:42:00,5286,247,5364
2017-07-07 09:42:30,4035,146,4181
2017-07-07 09:43:00,3243,196,3417
2017-07-07 09:43:30,3582,140,3645
2017-07-07 09:44:00,7786,494,8269
2017-07-07 09:44:30,3970,188,3750
2017-07-07 09:45:00,5687,138,5801
2017-07-07 09:45:30,18786,229,18969
2017-07-07 09:46:00,3055,121,3107
2017-07-07 09:46:30,3042,150,3175
2017-07-07 09:47:00,4223,142,4346
2017-07-07 09:47:30,6132,415,6420
2017-07-07 09:48:00,7177,626,7618
2017-07-07 09:48:30,5694,167,5859
2017-07-07 09:49:00,3516,222,3738
2017-07-07 09:49:30,5576,447,5995
2017-07-07 09:50:00,3821,124,3363
2017-07-07 09:50:30,5696,167,5823
2017-07-07 09:51:00,3742,140,3868
2017-07-07 09:51:30,3313,188,3457
2017-07-07 09:52:00,3294,119,3372
2017-07-07 09:52:30,4494,411,4640
2017-07-07 09:53:00,3466,231,3659
2017-07-07 09:53:30,3339,308,3627
2017-07-07 09:54:00,3645,243,3879
2017-07-07 09:54:30,3115,256,3366
2017-07-07 09:55:00,6373,628,6996
2017-07-07 09:55:30,5064,223,5279
2017-07-07 09:56:00,2559,146,2672
2017-07-07 09:56:30,2453,180,2566
2017-07-07 09:57:00,4855,206,5040
2017-07-07 09:57:30,5441,162,5477
2017-07-07 09:58:00,4087,181,4258
2017-07-07 09:58:30,4195,160,4233
2017-07-07 09:59:00,5979,159,6134
2017-07-07 09:59:30,4400,260,4539
2017-07-07 10:00:00,5897,288,6185
2017-07-07 10:00:30,6759,796,7528
2017-07-07 10:01:00,4372,291,4637
2017-07-07 10:01:30,6434,291,6725
2017-07-07 10:02:00,32122,320,32321
2017-07-07 10:02:30,6128,221,6331
2017-07-07 10:03:00,8686,295,8973
2017-07-07 10:03:30,5483,278,5453
2017-07-07 10:04:00,3944,223,4115
2017-07-07 10:04:30,3927,292,4199
2017-07-07 10:05:00,4224,174,4398
2017-07-07 10:05:30,4274,222,4484
2017-07-07 10:06:00,11300,1245,12545
2017-07-07 10:06:30,3785,133,3910
2017-07-07 10:07:00,4876,173,5027
2017-07-07 10:07:30,8568,936,9503
2017-07-07 10:08:00,7073,247,7298
2017-07-07 10:08:30,4105,145,4140
2017-07-07 10:09:00,4132,215,4286
2017-07-07 10:09:30,2917,214,3121
2017-07-07 10:10:00,8829,295,9121
2017-07-07 10:10:30,4372,427,4736
2017-07-07 10:11:00,8939,419,9354
2017-07-07 10:11:30,6411,549,6940
2017-07-07 10:12:00,3700,336,4028
2017-07-07 10:12:30,2543,241,2783
2017-07-07 10:13:00,5458,148,5572
2017-07-07 10:13:30,1669,105,1772
2017-07-07 10:14:00,1889,139,2023
2017-07-07 10:14:30,2329,152,2440
2017-07-07 10:15:00,2661,125,2745
2017-07-07 10:15:30,3211,192,3398
2017-07-07 10:16:00,3927,219,4139
2017-07-07 10:16:30,5930,182,6017
2017-07-07 10:17:00,8811,297,8818
2017-07-07 10:17:30,4893,406,5299
2017-07-07 10:18:00,6292,174,6466
2017-07-07 10:18:30,4971,116,5070
2017-07-07 10:19:00,3864,206,4032
2017-07-07 10:19:30,4450,190,4566
2017-07-07 10:20:00,3554,132,3685
2017-07-07 10:20:30,4585,157,4687
2017-07-07 10:21:00,6629,158,6656
2017-07-07 10:21:30,3834,163,3902
2017-07-07 10:22:00,6444,141,6578
2017-07-07 10:22:30,9735,393,9982
2017-07-07 10:23:00,7765,395,8148
2017-07-07 10:23:30,3083,147,3204
2017-07-07 10:24:00,3905,134,3988
2017-07-07 10:24:30,7097,192,7113
2017-07-07 10:25:00,9121,189,9300
2017-07-07 10:25:30,5654,149,5658
2017-07-07 10:26:00,10300,198,10492
2017-07-07 10:26:30,9026,559,9581
2017-07-07 10:27:00,7247,500,7624
2017-07-07 10:27:30,7639,334,7970
2017-07-07 10:28:00,7123,266,7369
2017-07-07 10:28:30,7124,532,7635
2017-07-07 10:29:00,4731,249,4873
2017-07-07 10:29:30,5098,224,5305
2017-07-07 10:30:00,8687,233,8915
2017-07-07 10:30:30,12263,551,12757
2017-07-07 10:31:00,6970,296,7207
2017-07-07 10:31:30,4431,164,4523
2017-07-07 10:32:00,4827,130,4956
2017-07-07 10:32:30,4352,213,4399
2017-07-07 10:33:00,5566,211,5773
2017-07-07 10:33:30,6282,209,6479
2017-07-07 10:34:00,7186,457,7440
2017-07-07 10:34:30,6244,185,6089
2017-07-07 10:35:00,3576,170,3692
2017-07-07 10:35:30,16633,175,16803
2017-07-07 10:36:00,3070,96,3161
2017-07-07 10:36:30,3529,162,3669
2017-07-07 10:37:00,2298,163,2455
2017-07-07 10:37:30,4642,184,4274
2017-07-07 10:38:00,4320,146,4433
2017-07-07 10:38:30,5428,125,5521
2017-07-07 10:39:00,4341,161,4501
2017-07-07 10:39:30,3509,334,3782
2017-07-07 10:40:00,3696,112,3805
2017-07-07 10:40:30,3509,187,3516
2017-07-07 10:41:00,4970,184,5149
2017-07-07 10:41:30,5618,244,5823
2017-07-07 10:42:00,3262,199,3437
2017-07-07 10:42:30,3270,122,3323
2017-07-07 10:43:00,3997,216,4189
2017-07-07 10:43:30,3398,193,3576
2017-07-07 10:44:00,5334,253,5238
2017-07-07 10:44:30,13529,369,13730
2017-07-07 10:45:00,28130,1016,29144
2017-07-07 10:45:30,9963,385,10269
2017-07-07 10:46:00,6578,327,6855
2017-07-07 10:46:30,4302,218,4516
2017-07-07 10:47:00,5709,172,5841
2017-07-07 10:47:30,3325,92,3384
2017-07-07 10:48:00,4507,82,4222
2017-07-07 10:48:30,4433,91,4523
2017-07-07 10:49:00,2073,120,2096
2017-07-07 10:49:30,6235,191,6404
2017-07-07 10:50:00,6672,527,7066
2017-07-07 10:50:30,4089,342,4307
2017-07-07 10:51:00,5095,207,5289
2017-07-07 10:51:30,3524,109,3615
2017-07-07 10:52:00,2248,108,2354
2017-07-07 10:52:30,32925,211,33107
2017-07-07 10:53:00,4311,139,4416
2017-07-07 10:53:30,2796,89,2870
2017-07-07 10:54:00,2064,167,2220
2017-07-07 10:54:30,4361,125,4044
2017-07-07 10:55:00,3316,194,3491
2017-07-07 10:55:30,6479,418,6701
2017-07-07 10:56:00,6177,315,6278
2017-07-07 10:56:30,8762,277,8961
2017-07-07 10:57:00,14668,442,15109
2017-07-07 10:57:30,10644,348,10859
2017-07-07 10:58:00,5486,280,5692
2017-07-07 10:58:30,1904,183,1998
2017-07-07 10:59:00,3876,180,3979
2017-07-07 10:59:30,3671,192,3578
2017-07-07 11:00:00,4011,74,4077
2017-07-07 11:00:30,5114,110,5046
2017-07-07 11:01:00,13724,502,14206
2017-07-07 11:01:30,9578,285,9695
2017-07-07 11:02:00,3993,271,4261
2017-07-07 11:02:30,2607,165,2758
2017-07-07 11:03:00,2782,234,3003
2017-07-07 11:03:30,4520,147,4649
2017-07-07 11:04:00,4935,152,4865
2017-07-07 11:04:30,4340,187,4455
2017-07-07 11:05:00,7606,159,7357
2017-07-07 11:05:30,4882,217,5087
2017-07-07 11:06:00,8630,208,8826
2017-07-07 11:06:30,6252,409,6598
2017-07-07 11:07:00,3337,154,3426
2017-07-07 11:07:30,3945,156,4053
2017-07-07 11:08:00,3878,134,3995
2017-07-07 11:08:30,4807,153,4948
2017-07-07 11:09:00,2714,161,2845
2017-07-07 11:09:30,3904,139,4016
2017-07-07 11:10:00,3667,110,3697
2017-07-07 11:10:30,3592,139,3729
2017-07-07 11:11:00,3758,107,3844
2017-07-07 11:11:30,4704,112,4677
2017-07-07 11:12:00,6924,485,7328
2017-07-07 11:12:30,4064,142,4108
2017-07-07 11:13:00,3454,138,3568
2017-07-07 11:13:30,6053,231,6283
2017-07-07 11:14:00,4244,233,4446
2017-07-07 11:14:30,3686,218,3896
2017-07-07 11:15:00,4870,178,5036
2017-07-07 11:15:30,2342,168,2437
2017-07-07 11:16:00,4342,168,4357
2017-07-07 11:16:30,3939,289,4155
2017-07-07 11:17:00,3875,142,4015
2017-07-07 11:17:30,2993,162,3040
2017-07-07 11:18:00,4446,171,4596
2017-07-07 11:18:30,5800,156,5868
2017-07-07 11:19:00,6617,220,6818
2017-07-07 11:19:30,4272,277,4535
2017-07-07 11:20:00,3852,278,4071
2017-07-07 11:20:30,5616,467,6027
2017-07-07 11:21:00,5506,322,5826
2017-07-07 11:21:30,2633,187,2820
2017-07-07 11:22:00,2247,118,2353
2017-07-07 11:22:30,2921,105,2199
2017-07-07 11:23:00,8420,375,8757
2017-07-07 11:23:30,6839,212,7021
2017-07-07 11:24:00,4124,158,4199
2017-07-07 11:24:30,6373,138,6462
2017-07-07 11:25:00,3282,146,3027
2017-07-07 11:25:30,9316,279,9433
2017-07-07 11:26:00,21638,157,21767
2017-07-07 11:26:30,10143,460,10587
2017-07-07 11:27:00,8977,454,9411
2017-07-07 11:27:30,5593,457,5592
2017-07-07 11:28:00,4188,378,4555
2017-07-07 11:28:30,5744,1213,6876
2017-07-07 11:29:00,5341,455,5663
2017-07-07 11:29:30,4144,303,4400
2017-07-07 11:30:00,4599,203,4780
2017-07-07 11:30:30,4572,262,4787
2017-07-07 11:31:00,10924,328,11165
2017-07-07 11:31:30,8834,103,8793
2017-07-07 11:32:00,5396,63,5022
2017-07-07 11:32:30,4217,80,4159
2017-07-07 11:33:00,6023,139,6162
2017-07-07 11:33:30,6893,118,6978
2017-07-07 11:34:00,9326,518,9673
2017-07-07 11:34:30,6045,151,6141
2017-07-07 11:35:00,3539,140,3678
2017-07-07 11:35:30,5065,204,5247
2017-07-07 11:36:00,3970,166,4115
2017-07-07 11:36:30,2044,185,2162
2017-07-07 11:37:00,3158,173,3331
2017-07-07 11:37:30,3251,154,3398
2017-07-07 11:38:00,4076,220,4295
2017-07-07 11:38:30,5637,160,5769
2017-07-07 11:39:00,5750,306,5930
2017-07-07 11:39:30,6306,645,6742
2017-07-07 11:40:00,4904,301,5201
2017-07-07 11:40:30,3982,223,4191
2017-07-07 11:41:00,2906,205,3033
2017-07-07 11:41:30,3505,281,3501
2017-07-07 11:42:00,5655,200,5846
2017-07-07 11:42:30,26313,206,26518
2017-07-07 11:43:00,12060,224,12271
2017-07-07 11:43:30,3813,291,4007
2017-07-07 11:44:00,5032,191,5213
2017-07-07 11:44:30,5557,456,5963
2017-07-07 11:45:00,5677,505,6147
